filename,structure,parent,is_parent,strain,verdict,ops,n_ops,nsym,spacegroup,parent_verdict,verdict_same_as_parent,msg_type,bns,uni,sse_eV,gamma_avg_meV,m1_muB,m2_muB,m1_abs_muB,m_asymmetry_muB,antiparallel,m_total_abs_muB
POSCAR_Ge2V2_2_z950,Ge2V2_2_z950,Ge2V2_2,False,z950,conventional_AFM_inversion,inversion|mirror/rotoinv|rotation,12,24,P6_3/mmc,conventional_AFM_inversion,True,3,194.267,1497,0.021388,2.772,2.622,-2.621,2.622,0.0009999999999998899,True,0.001
POSCAR_Ge2V2_3,Ge2V2_3,Ge2V2_3,True,none,conventional_AFM_translation,inversion|mirror/rotoinv|rotation|translation,4,8,P2/m,conventional_AFM_translation,True,4,12.64,71,0.013144,0.647,2.664,-2.664,2.664,0.0,True,0.001
POSCAR_Ge2V2_3_st025,Ge2V2_3_st025,Ge2V2_3,False,st025,conventional_AFM_translation,inversion|mirror/rotoinv|rotation|translation,4,8,P2/m,conventional_AFM_translation,True,4,12.64,71,0.012649,1.017,2.7,-2.7,2.7,0.0,True,0.001
POSCAR_Ge2V2_3_st050,Ge2V2_3_st050,Ge2V2_3,False,st050,conventional_AFM_translation,inversion|mirror/rotoinv|rotation|translation,4,8,P2/m,conventional_AFM_translation,True,4,12.64,71,0.011798,0.727,2.73,-2.73,2.73,0.0,True,0.001
POSCAR_Ge2V2_3_st950,Ge2V2_3_st950,Ge2V2_3,False,st950,conventional_AFM_translation,inversion|mirror/rotoinv|rotation|translation,4,8,P2/m,conventional_AFM_translation,True,4,12.64,71,0.013637,0.389,2.569,-2.569,2.569,0.0,True,0.0
POSCAR_Ge2V2_3_st975,Ge2V2_3_st975,Ge2V2_3,False,st975,conventional_AFM_translation,inversion|mirror/rotoinv|rotation|translation,4,8,P2/m,conventional_AFM_translation,True,4,12.64,71,0.013696,0.687,2.622,-2.621,2.622,0.0009999999999998899,True,0.001
POSCAR_Ge2V2_3_x025,Ge2V2_3_x025,Ge2V2_3,False,x025,conventional_AFM_translation,inversion|translation,2,4,P-1,conventional_AFM_translation,True,4,12.64,71,0.012957,0.937,2.682,-2.682,2.682,0.0,True,0.001
POSCAR_Ge2V2_3_x050,Ge2V2_3_x050,Ge2V2_3,False,x050,conventional_AFM_translation,inversion|translation,2,4,P-1,conventional_AFM_translation,True,4,12.64,71,0.012554,0.894,2.7,-2.7,2.7,0.0,True,0.0
POSCAR_Ge2V2_3_x950,Ge2V2_3_x950,Ge2V2_3,False,x950,conventional_AFM_translation,inversion|translation,2,4,P-1,conventional_AFM_translation,True,4,12.64,71,0.01351,0.693,2.616,-2.616,2.616,0.0,True,0.0
POSCAR_Ge2V2_3_x975,Ge2V2_3_x975,Ge2V2_3,False,x975,conventional_AFM_translation,inversion|translation,2,4,P-1,conventional_AFM_translation,True,4,12.64,71,0.01319,0.694,2.641,-2.641,2.641,0.0,True,0.0
POSCAR_Ge2V2_3_y025,Ge2V2_3_y025,Ge2V2_3,False,y025,conventional_AFM_translation,inversion|translation,2,4,P-1,conventional_AFM_translation,True,4,12.64,71,0.012226,0.671,2.683,-2.683,2.683,0.0,True,0.0
POSCAR_Ge2V2_3_y050,Ge2V2_3_y050,Ge2V2_3,False,y050,conventional_AFM_translation,inversion|translation,2,4,P-1,conventional_AFM_translation,True,4,12.64,71,0.011857,0.703,2.7,-2.7,2.7,0.0,True,0.0
POSCAR_Ge2V2_3_y950,Ge2V2_3_y950,Ge2V2_3,False,y950,conventional_AFM_translation,inversion|translation,2,4,P-1,conventional_AFM_translation,True,4,12.64,71,0.013562,0.822,2.616,-2.616,2.616,0.0,True,0.0
POSCAR_Ge2V2_3_y975,Ge2V2_3_y975,Ge2V2_3,False,y975,conventional_AFM_translation,inversion|translation,2,4,P-1,conventional_AFM_translation,True,4,12.64,71,0.01342,0.745,2.64,-2.64,2.64,0.0,True,0.001
POSCAR_Ge2V2_3_z025,Ge2V2_3_z025,Ge2V2_3,False,z025,conventional_AFM_translation,inversion|mirror/rotoinv|rotation|translation,4,8,P2/m,conventional_AFM_translation,True,4,12.64,71,0.012888,0.573,2.663,-2.662,2.663,0.0009999999999998899,True,0.001
POSCAR_Ge2V2_3_z050,Ge2V2_3_z050,Ge2V2_3,False,z050,conventional_AFM_translation,inversion|mirror/rotoinv|rotation|translation,4,8,P2/m,conventional_AFM_translation,True,4,12.64,71,0.012654,0.496,2.661,-2.66,2.661,0.0009999999999998899,True,0.0
POSCAR_Ge2V2_3_z950,Ge2V2_3_z950,Ge2V2_3,False,z950,conventional_AFM_translation,inversion|mirror/rotoinv|rotation|translation,4,8,P2/m,conventional_AFM_translation,True,4,12.64,71,0.013975,0.695,2.672,-2.671,2.672,0.001000000000000334,True,0.002
POSCAR_Ge2V2_3_z975,Ge2V2_3_z975,Ge2V2_3,False,z975,conventional_AFM_translation,inversion|mirror/rotoinv|rotation|translation,4,8,P2/m,conventional_AFM_translation,True,4,12.64,71,0.013535,0.913,2.668,-2.667,2.668,0.001000000000000334,True,0.002
POSCAR_Ge4V2_1,Ge4V2_1,Ge4V2_1,True,none,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Imma,ALTERMAGNET,True,3,74.559,657,0.653949,0.44,2.431,-2.431,2.431,0.0,True,0.001
POSCAR_Ge4V2_1_st025,Ge4V2_1_st025,Ge4V2_1,False,st025,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Imma,ALTERMAGNET,True,3,74.559,657,0.694515,0.692,2.54,-2.54,2.54,0.0,True,0.0
POSCAR_Ge4V2_1_st050,Ge4V2_1_st050,Ge4V2_1,False,st050,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Imma,ALTERMAGNET,True,3,74.559,657,0.718225,0.208,2.608,-2.608,2.608,0.0,True,0.0
POSCAR_Ge4V2_1_st950,Ge4V2_1_st950,Ge4V2_1,False,st950,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Imma,ALTERMAGNET,True,3,74.559,657,0.829845,0.18,2.133,-2.133,2.133,0.0,True,0.0
POSCAR_Ge4V2_1_st975,Ge4V2_1_st975,Ge4V2_1,False,st975,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Imma,ALTERMAGNET,True,3,74.559,657,0.828141,0.764,2.305,-2.307,2.305,0.0019999999999997797,True,0.003
POSCAR_I4Mn2_1,I4Mn2_1,I4Mn2_1,True,none,ALTERMAGNET,mirror/rotoinv|rotation,8,16,P4_2/mnm,ALTERMAGNET,True,3,136.498,1158,0.414418,0.503,4.588,-4.588,4.588,0.0,True,0.0
POSCAR_I4Mn2_1_st025,I4Mn2_1_st025,I4Mn2_1,False,st025,ALTERMAGNET,mirror/rotoinv|rotation,8,16,P4_2/mnm,ALTERMAGNET,True,3,136.498,1158,0.59273,0.496,4.618,-4.618,4.618,0.0,True,0.0
POSCAR_I4Mn2_1_st050,I4Mn2_1_st050,I4Mn2_1,False,st050,ALTERMAGNET,mirror/rotoinv|rotation,8,16,P4_2/mnm,ALTERMAGNET,True,3,136.498,1158,0.516443,0.451,4.643,-4.643,4.643,0.0,True,0.0
POSCAR_I4Mn2_1_st950,I4Mn2_1_st950,I4Mn2_1,False,st950,ALTERMAGNET,mirror/rotoinv|rotation,8,16,P4_2/mnm,ALTERMAGNET,True,3,136.498,1158,0.397,0.553,4.508,-4.508,4.508,0.0,True,0.0
POSCAR_I4Mn2_1_st975,I4Mn2_1_st975,I4Mn2_1,False,st975,ALTERMAGNET,mirror/rotoinv|rotation,8,16,P4_2/mnm,ALTERMAGNET,True,3,136.498,1158,0.378012,0.521,4.552,-4.552,4.552,0.0,True,0.0
POSCAR_I4Mn2_1_x025,I4Mn2_1_x025,I4Mn2_1,False,x025,ALTERMAGNET,mirror/rotoinv|rotation,8,16,P4_2/mnm,ALTERMAGNET,True,3,136.498,1158,0.5629,0.506,4.601,-4.601,4.601,0.0,True,0.0
POSCAR_I4Mn2_1_x050,I4Mn2_1_x050,I4Mn2_1,False,x050,ALTERMAGNET,mirror/rotoinv|rotation,8,16,P4_2/mnm,ALTERMAGNET,True,3,136.498,1158,0.516476,0.519,4.612,-4.612,4.612,0.0,True,0.0
POSCAR_I4Mn2_1_x950,I4Mn2_1_x950,I4Mn2_1,False,x950,ALTERMAGNET,mirror/rotoinv|rotation,8,16,P4_2/mnm,ALTERMAGNET,True,3,136.498,1158,0.507082,0.985,4.559,-4.56,4.559,0.0009999999999994458,True,0.0
POSCAR_I4Mn2_1_x975,I4Mn2_1_x975,I4Mn2_1,False,x975,ALTERMAGNET,mirror/rotoinv|rotation,8,16,P4_2/mnm,ALTERMAGNET,True,3,136.498,1158,0.653102,0.498,4.575,-4.575,4.575,0.0,True,0.0
POSCAR_I4Mn2_1_y025,I4Mn2_1_y025,I4Mn2_1,False,y025,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,136.498,1158,0.628649,0.408,4.598,-4.598,4.598,0.0,True,0.0
POSCAR_I4Mn2_1_y050,I4Mn2_1_y050,I4Mn2_1,False,y050,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,136.498,1158,0.642855,0.387,4.607,-4.607,4.607,0.0,True,0.0
POSCAR_I4Mn2_1_y950,I4Mn2_1_y950,I4Mn2_1,False,y950,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,136.498,1158,0.351711,0.37,4.568,-4.568,4.568,0.0,True,0.0
POSCAR_I4Mn2_1_y975,I4Mn2_1_y975,I4Mn2_1,False,y975,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,136.498,1158,0.580285,0.396,4.578,-4.578,4.578,0.0,True,0.0
POSCAR_I4Mn2_1_z025,I4Mn2_1_z025,I4Mn2_1,False,z025,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,136.498,1158,0.628588,0.399,4.598,-4.598,4.598,0.0,True,0.0
POSCAR_I4Mn2_1_z050,I4Mn2_1_z050,I4Mn2_1,False,z050,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,136.498,1158,0.642721,0.371,4.607,-4.607,4.607,0.0,True,0.0
POSCAR_I4Mn2_1_z950,I4Mn2_1_z950,I4Mn2_1,False,z950,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,136.498,1158,0.351158,0.389,4.568,-4.568,4.568,0.0,True,0.0
POSCAR_I4Mn2_1_z975,I4Mn2_1_z975,I4Mn2_1,False,z975,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,136.498,1158,0.580291,0.406,4.578,-4.578,4.578,0.0,True,0.0
POSCAR_I4Nb2_1,I4Nb2_1,I4Nb2_1,True,none,ALTERMAGNET,mirror/rotoinv|rotation,8,16,P4_2/mnm,ALTERMAGNET,True,3,136.498,1158,0.218281,0.46,2.507,-2.507,2.507,0.0,True,0.0
POSCAR_I4Nb2_1_st025,I4Nb2_1_st025,I4Nb2_1,False,st025,ALTERMAGNET,mirror/rotoinv|rotation,8,16,P4_2/mnm,ALTERMAGNET,True,3,136.498,1158,0.205958,0.523,2.576,-2.577,2.576,0.0009999999999998899,True,0.0
POSCAR_I4Nb2_1_st050,I4Nb2_1_st050,I4Nb2_1,False,st050,ALTERMAGNET,mirror/rotoinv|rotation,8,16,P4_2/mnm,ALTERMAGNET,True,3,136.498,1158,0.176468,0.492,2.642,-2.642,2.642,0.0,True,0.0
POSCAR_I4Nb2_1_st950,I4Nb2_1_st950,I4Nb2_1,False,st950,ALTERMAGNET,mirror/rotoinv|rotation,8,16,P4_2/mnm,ALTERMAGNET,True,3,136.498,1158,0.31313,0.39,2.355,-2.355,2.355,0.0,True,0.0
POSCAR_I4Nb2_1_st975,I4Nb2_1_st975,I4Nb2_1,False,st975,ALTERMAGNET,mirror/rotoinv|rotation,8,16,P4_2/mnm,ALTERMAGNET,True,3,136.498,1158,0.259201,0.431,2.434,-2.434,2.434,0.0,True,0.0
POSCAR_I4Nb2_1_x025,I4Nb2_1_x025,I4Nb2_1,False,x025,ALTERMAGNET,mirror/rotoinv|rotation,8,16,P4_2/mnm,ALTERMAGNET,True,3,136.498,1158,0.219754,0.494,2.53,-2.53,2.53,0.0,True,0.0
POSCAR_I4Nb2_1_x050,I4Nb2_1_x050,I4Nb2_1,False,x050,ALTERMAGNET,mirror/rotoinv|rotation,8,16,P4_2/mnm,ALTERMAGNET,True,3,136.498,1158,0.253668,0.487,2.553,-2.553,2.553,0.0,True,0.0
POSCAR_I4Nb2_1_x950,I4Nb2_1_x950,I4Nb2_1,False,x950,ALTERMAGNET,mirror/rotoinv|rotation,8,16,P4_2/mnm,ALTERMAGNET,True,3,136.498,1158,0.220003,0.439,2.461,-2.461,2.461,0.0,True,0.0
POSCAR_I4Nb2_1_x975,I4Nb2_1_x975,I4Nb2_1,False,x975,ALTERMAGNET,mirror/rotoinv|rotation,8,16,P4_2/mnm,ALTERMAGNET,True,3,136.498,1158,0.218603,0.448,2.484,-2.484,2.484,0.0,True,0.0
POSCAR_I4Nb2_1_y025,I4Nb2_1_y025,I4Nb2_1,False,y025,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,136.498,1158,0.19973,0.433,2.531,-2.531,2.531,0.0,True,0.0
POSCAR_I4Nb2_1_y050,I4Nb2_1_y050,I4Nb2_1,False,y050,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,136.498,1158,0.179192,0.452,2.554,-2.555,2.554,0.001000000000000334,True,0.0
POSCAR_I4Nb2_1_y950,I4Nb2_1_y950,I4Nb2_1,False,y950,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,136.498,1158,0.250973,0.305,2.457,-2.457,2.457,0.0,True,0.0
POSCAR_I4Nb2_1_y975,I4Nb2_1_y975,I4Nb2_1,False,y975,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,136.498,1158,0.235515,0.359,2.482,-2.483,2.482,0.0009999999999998899,True,0.0
POSCAR_I4Nb2_1_z025,I4Nb2_1_z025,I4Nb2_1,False,z025,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,136.498,1158,0.200269,0.359,2.531,-2.531,2.531,0.0,True,0.0
POSCAR_I4Nb2_1_z050,I4Nb2_1_z050,I4Nb2_1,False,z050,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,136.498,1158,0.180258,0.327,2.554,-2.554,2.554,0.0,True,0.0
POSCAR_I4Nb2_1_z950,I4Nb2_1_z950,I4Nb2_1,False,z950,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,136.498,1158,0.249824,0.383,2.457,-2.457,2.457,0.0,True,0.0
POSCAR_I4Nb2_1_z975,I4Nb2_1_z975,I4Nb2_1,False,z975,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,136.498,1158,0.234984,0.464,2.482,-2.483,2.482,0.0009999999999998899,True,0.0
POSCAR_I4Ni2_1,I4Ni2_1,I4Ni2_1,True,none,ALTERMAGNET,mirror/rotoinv,2,4,Fdd2,ALTERMAGNET,True,3,43.227,325,0.192964,3.043,1.697,-1.699,1.697,0.0020000000000000018,True,0.001
POSCAR_I4Ni2_1_st025,I4Ni2_1_st025,I4Ni2_1,False,st025,ALTERMAGNET,mirror/rotoinv,2,4,Fdd2,ALTERMAGNET,True,3,43.227,325,0.164717,3.069,1.731,-1.732,1.731,0.0009999999999998899,True,0.001
POSCAR_I4Ni2_1_st050,I4Ni2_1_st050,I4Ni2_1,False,st050,ALTERMAGNET,mirror/rotoinv,2,4,Fdd2,ALTERMAGNET,True,3,43.227,325,0.138204,3.086,1.756,-1.757,1.756,0.0009999999999998899,True,0.0
POSCAR_I4Ni2_1_st950,I4Ni2_1_st950,I4Ni2_1,False,st950,ALTERMAGNET,mirror/rotoinv,2,4,Fdd2,ALTERMAGNET,True,3,43.227,325,0.206028,3.238,1.583,-1.586,1.583,0.0030000000000001137,True,0.001
POSCAR_I4Ni2_1_st975,I4Ni2_1_st975,I4Ni2_1,False,st975,ALTERMAGNET,mirror/rotoinv,2,4,Fdd2,ALTERMAGNET,True,3,43.227,325,0.212684,3.053,1.65,-1.652,1.65,0.0020000000000000018,True,0.001
POSCAR_I4Ni2_1_x025,I4Ni2_1_x025,I4Ni2_1,False,x025,compensated_FiM_candidate,,0,1,P1,ALTERMAGNET,False,3,43.227,325,0.191067,8.324,1.709,-1.711,1.709,0.0020000000000000018,True,0.001
POSCAR_I4Ni2_1_x975,I4Ni2_1_x975,I4Ni2_1,False,x975,compensated_FiM_candidate,,0,1,P1,ALTERMAGNET,False,3,43.227,325,0.20446,7.82,1.682,-1.683,1.682,0.001000000000000112,True,0.001
POSCAR_I4Ni2_1_y025,I4Ni2_1_y025,I4Ni2_1,False,y025,compensated_FiM_candidate,,0,1,P1,ALTERMAGNET,False,3,43.227,325,0.193626,6.664,1.71,-1.71,1.71,0.0,True,0.001
POSCAR_I4Ni2_1_y975,I4Ni2_1_y975,I4Ni2_1,False,y975,compensated_FiM_candidate,,0,1,P1,ALTERMAGNET,False,3,43.227,325,0.200746,9.713,1.681,-1.684,1.681,0.0029999999999998916,True,0.001
POSCAR_I4Ni2_1_z025,I4Ni2_1_z025,I4Ni2_1,False,z025,ALTERMAGNET,mirror/rotoinv,1,2,Cc,ALTERMAGNET,True,3,43.227,325,0.173823,3.223,1.708,-1.71,1.708,0.0020000000000000018,True,0.001
POSCAR_I4Ni2_1_z050,I4Ni2_1_z050,I4Ni2_1,False,z050,ALTERMAGNET,mirror/rotoinv,1,2,Cc,ALTERMAGNET,True,3,43.227,325,0.167596,3.087,1.717,-1.719,1.717,0.0020000000000000018,True,0.001
POSCAR_I4Ni2_1_z950,I4Ni2_1_z950,I4Ni2_1,False,z950,ALTERMAGNET,mirror/rotoinv,1,2,Cc,ALTERMAGNET,True,3,43.227,325,0.212358,3.045,1.665,-1.667,1.665,0.0020000000000000018,True,0.001
POSCAR_I4Ni2_1_z975,I4Ni2_1_z975,I4Ni2_1,False,z975,ALTERMAGNET,mirror/rotoinv,1,2,Cc,ALTERMAGNET,True,3,43.227,325,0.205804,3.04,1.683,-1.684,1.683,0.0009999999999998899,True,0.001
POSCAR_I4Rh2_1,I4Rh2_1,I4Rh2_1,True,none,ALTERMAGNET,mirror/rotoinv|rotation,8,16,P4_2/mnm,ALTERMAGNET,True,3,136.498,1158,0.333762,0.725,0.833,-0.833,0.833,0.0,True,0.0
POSCAR_I4Rh2_1_x025,I4Rh2_1_x025,I4Rh2_1,False,x025,ALTERMAGNET,mirror/rotoinv|rotation,8,16,P4_2/mnm,ALTERMAGNET,True,3,136.498,1158,0.319593,0.733,0.842,-0.842,0.842,0.0,True,0.0
POSCAR_I4Rh2_1_x050,I4Rh2_1_x050,I4Rh2_1,False,x050,ALTERMAGNET,mirror/rotoinv|rotation,8,16,P4_2/mnm,ALTERMAGNET,True,3,136.498,1158,0.328146,0.736,0.851,-0.85,0.851,0.0010000000000000009,True,0.0
POSCAR_I4Rh2_1_x950,I4Rh2_1_x950,I4Rh2_1,False,x950,ALTERMAGNET,mirror/rotoinv|rotation,8,16,P4_2/mnm,ALTERMAGNET,True,3,136.498,1158,0.324707,0.695,0.818,-0.818,0.818,0.0,True,0.0
POSCAR_I4Rh2_1_x975,I4Rh2_1_x975,I4Rh2_1,False,x975,ALTERMAGNET,mirror/rotoinv|rotation,8,16,P4_2/mnm,ALTERMAGNET,True,3,136.498,1158,0.298322,0.709,0.826,-0.826,0.826,0.0,True,0.0
POSCAR_I4Rh2_1_y025,I4Rh2_1_y025,I4Rh2_1,False,y025,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,136.498,1158,0.321026,0.602,0.857,-0.857,0.857,0.0,True,0.0
POSCAR_I4Rh2_1_y050,I4Rh2_1_y050,I4Rh2_1,False,y050,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,136.498,1158,0.30681,0.573,0.879,-0.879,0.879,0.0,True,0.0
POSCAR_I4Rh2_1_y950,I4Rh2_1_y950,I4Rh2_1,False,y950,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,136.498,1158,0.312872,0.493,0.783,-0.783,0.783,0.0,True,0.0
POSCAR_I4Rh2_1_y975,I4Rh2_1_y975,I4Rh2_1,False,y975,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,136.498,1158,0.32213,0.589,0.809,-0.809,0.809,0.0,True,0.0
POSCAR_I4Rh2_1_z025,I4Rh2_1_z025,I4Rh2_1,False,z025,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,136.498,1158,0.321186,0.58,0.857,-0.857,0.857,0.0,True,0.0
POSCAR_I4Rh2_1_z050,I4Rh2_1_z050,I4Rh2_1,False,z050,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,136.498,1158,0.307126,0.509,0.879,-0.879,0.879,0.0,True,0.0
POSCAR_I4Rh2_1_z950,I4Rh2_1_z950,I4Rh2_1,False,z950,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,136.498,1158,0.314737,0.537,0.783,-0.783,0.783,0.0,True,0.0
POSCAR_I4Rh2_1_z975,I4Rh2_1_z975,I4Rh2_1,False,z975,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,136.498,1158,0.322891,0.613,0.809,-0.809,0.809,0.0,True,0.0
POSCAR_I4Ti2_1,I4Ti2_1,I4Ti2_1,True,none,ALTERMAGNET,mirror/rotoinv|rotation,8,16,P4_2/mnm,ALTERMAGNET,True,3,136.498,1158,0.080827,1.199,1.663,-1.663,1.663,0.0,True,0.0
POSCAR_I4Ti2_1_st025,I4Ti2_1_st025,I4Ti2_1,False,st025,ALTERMAGNET,mirror/rotoinv|rotation,8,16,P4_2/mnm,ALTERMAGNET,True,3,136.498,1158,0.060738,1.271,1.687,-1.687,1.687,0.0,True,0.0
POSCAR_I4Ti2_1_st050,I4Ti2_1_st050,I4Ti2_1,False,st050,ALTERMAGNET,mirror/rotoinv|rotation,8,16,P4_2/mnm,ALTERMAGNET,True,3,136.498,1158,0.069459,1.334,1.706,-1.707,1.706,0.001000000000000112,True,0.0
POSCAR_I4Ti2_1_st975,I4Ti2_1_st975,I4Ti2_1,False,st975,ALTERMAGNET,mirror/rotoinv|rotation,8,16,P4_2/mnm,ALTERMAGNET,True,3,136.498,1158,0.070806,1.07,1.635,-1.635,1.635,0.0,True,0.0
POSCAR_I4Ti2_1_x025,I4Ti2_1_x025,I4Ti2_1,False,x025,ALTERMAGNET,mirror/rotoinv|rotation,8,16,P4_2/mnm,ALTERMAGNET,True,3,136.498,1158,0.095834,1.187,1.672,-1.672,1.672,0.0,True,0.0
POSCAR_I4Ti2_1_x050,I4Ti2_1_x050,I4Ti2_1,False,x050,ALTERMAGNET,mirror/rotoinv|rotation,8,16,P4_2/mnm,ALTERMAGNET,True,3,136.498,1158,0.101853,1.113,1.68,-1.68,1.68,0.0,True,0.0
POSCAR_I4Ti2_1_x950,I4Ti2_1_x950,I4Ti2_1,False,x950,ALTERMAGNET,mirror/rotoinv|rotation,8,16,P4_2/mnm,ALTERMAGNET,True,3,136.498,1158,0.069829,1.197,1.643,-1.643,1.643,0.0,True,0.0
POSCAR_I4Ti2_1_x975,I4Ti2_1_x975,I4Ti2_1,False,x975,ALTERMAGNET,mirror/rotoinv|rotation,8,16,P4_2/mnm,ALTERMAGNET,True,3,136.498,1158,0.059235,1.185,1.654,-1.654,1.654,0.0,True,0.0
POSCAR_I4Ti2_1_y025,I4Ti2_1_y025,I4Ti2_1,False,y025,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,136.498,1158,0.054266,1.349,1.671,-1.671,1.671,0.0,True,0.0
POSCAR_I4Ti2_1_y050,I4Ti2_1_y050,I4Ti2_1,False,y050,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,136.498,1158,0.044192,1.008,1.678,-1.679,1.678,0.001000000000000112,True,0.0
POSCAR_I4Ti2_1_y950,I4Ti2_1_y950,I4Ti2_1,False,y950,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,136.498,1158,0.056076,0.981,1.646,-1.646,1.646,0.0,True,0.0
POSCAR_I4Ti2_1_y975,I4Ti2_1_y975,I4Ti2_1,False,y975,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,136.498,1158,0.055313,1.437,1.655,-1.655,1.655,0.0,True,0.0
POSCAR_I4Ti2_1_z025,I4Ti2_1_z025,I4Ti2_1,False,z025,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,136.498,1158,0.053516,1.182,1.671,-1.671,1.671,0.0,True,0.0
POSCAR_I4Ti2_1_z050,I4Ti2_1_z050,I4Ti2_1,False,z050,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,136.498,1158,0.046923,1.217,1.678,-1.679,1.678,0.001000000000000112,True,0.0
POSCAR_I4Ti2_1_z950,I4Ti2_1_z950,I4Ti2_1,False,z950,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,136.498,1158,0.055599,0.776,1.646,-1.646,1.646,0.0,True,0.0
POSCAR_I4Ti2_1_z975,I4Ti2_1_z975,I4Ti2_1,False,z975,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,136.498,1158,0.055284,0.933,1.655,-1.655,1.655,0.0,True,0.0
POSCAR_I6Nb2_1,I6Nb2_1,I6Nb2_1,True,none,ALTERMAGNET,mirror/rotoinv|rotation,6,12,R-3c,ALTERMAGNET,True,3,167.107,1337,0.172142,0.203,1.738,-1.738,1.738,0.0,True,0.0
POSCAR_I6Nb2_1_st025,I6Nb2_1_st025,I6Nb2_1,False,st025,ALTERMAGNET,mirror/rotoinv|rotation,6,12,R-3c,ALTERMAGNET,True,3,167.107,1337,0.167922,0.178,1.796,-1.796,1.796,0.0,True,0.0
POSCAR_I6Nb2_1_st050,I6Nb2_1_st050,I6Nb2_1,False,st050,ALTERMAGNET,mirror/rotoinv|rotation,6,12,R-3c,ALTERMAGNET,True,3,167.107,1337,0.18972,0.317,1.851,-1.851,1.851,0.0,True,0.0
POSCAR_I6Nb2_1_st950,I6Nb2_1_st950,I6Nb2_1,False,st950,ALTERMAGNET,mirror/rotoinv|rotation,6,12,R-3c,ALTERMAGNET,True,3,167.107,1337,0.259746,0.18,1.602,-1.602,1.602,0.0,True,0.0
POSCAR_I6Nb2_1_st975,I6Nb2_1_st975,I6Nb2_1,False,st975,ALTERMAGNET,mirror/rotoinv|rotation,6,12,R-3c,ALTERMAGNET,True,3,167.107,1337,0.2289,0.188,1.673,-1.673,1.673,0.0,True,0.0
POSCAR_I6Nb2_1_x025,I6Nb2_1_x025,I6Nb2_1,False,x025,compensated_FiM_candidate,,0,2,P-1,ALTERMAGNET,False,3,167.107,1337,0.186125,4.295,1.759,-1.758,1.759,0.0009999999999998899,True,0.0
