#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS:  80  64
# Band-Index:    1
   1.99097     -7.207701  0.000  0.000  0.000  0.040  0.250  0.000  0.000  0.651  0.000  0.942
   1.96081     -7.208771  0.000  0.000  0.000  0.040  0.255  0.000  0.000  0.647  0.000  0.942
   1.93064     -7.209992  0.000  0.000  0.000  0.040  0.260  0.000  0.000  0.642  0.000  0.942
   1.90047     -7.211367  0.000  0.000  0.000  0.040  0.266  0.000  0.000  0.637  0.000  0.942
   1.87031     -7.212898  0.000  0.000  0.000  0.039  0.271  0.000  0.000  0.631  0.000  0.942
   1.84014     -7.214585  0.000  0.000  0.000  0.037  0.277  0.000  0.000  0.625  0.000  0.941
   1.80998     -7.216423  0.000  0.000  0.000  0.037  0.283  0.000  0.000  0.620  0.000  0.941
   1.77981     -7.218408  0.000  0.000  0.000  0.037  0.289  0.000  0.000  0.614  0.000  0.941
   1.74964     -7.220527  0.000  0.000  0.000  0.037  0.295  0.000  0.000  0.609  0.000  0.941
   1.71948     -7.222765  0.000  0.000  0.000  0.037  0.301  0.000  0.000  0.603  0.000  0.941
