filename,parent,sse,avg_bond_length,max_bond_length,min_bond_length,std_bond_length,center_max_angle,center_min_angle,center_avg_angle,center_std_angle,nonmag_max_angle,nonmag_min_angle,nonmag_std_angle,labelled_1st,labelled_2nd,labelled_3rd,global_1st,global_2nd,global_3rd,avg_long_axis,avg_short_axis,avg_axis_ratio,avg_s,avg_delta,motif0_nonmag_count,magnetic_atomic_number,magnetic_electronegativity,nonmagnetic_atomic_number,nonmagnetic_electronegativity,hungarian_rotation_angle_deg,dimension,avg_motif_measure,unit_cell_volume,packing_fraction,characteristic_length_ratio,p_metric,p_metric_std,d_orb_e,p_orb_e_non,d_lone_pair,proxy_M_magnet,delta_chi,abs_delta_chi,delta_Z,abs_delta_Z,pd_ratio,ax_eq_gap,bond_range,bond_cv,center_angle_spread,nonmag_angle_spread,delta_chi_times_axeq,d_global_local_1st,d_global_local_2nd,d_global_local_3rd,gamma point average splitting,ion1 tot,tot_mag
POSCAR_Al2Mn2_2_x025,Al2Mn2_2,0.00999,2.801385032833917,2.80295945033144,2.800140820712337,0.001186966193005,179.99615491435657,68.01297859704223,102.85642602001953,36.33584980841143,90.06931269527836,34.00398287061117,20.339641317544864,3.1349822872509114,4.5103115119984585,5.600295480163554,3.1349822872509114,3.242718771321642,4.5103115119984585,5.605689051983713,3.1349850177922995,1.7881086037628844,0.0004223763215044,5.525079885630462e-05,8,25,1.55,13,1.61,0.0124419904973015,3,33.78935095087004,67.57870190174009,0.4999999999999999,0.7937005259840997,1.539660463392107e-06,2.734045630297951e-06,6,1,5,4.9,-0.06,0.06,12,12,0.1666666388888935,0.0015744174975229,0.002818629619103,0.0004237067576882,111.98317631731432,56.06532982466719,9.44650498513778e-05,0.0,-1.2675927406768164,-1.0899839681650958,2.01,4.154,0.001
POSCAR_Al2Mn2_2_x050,Al2Mn2_2,0.010084,2.8256200787135914,2.8272210894228094,2.824349221867481,0.0012058066440651,179.99613817074615,67.35089303917994,102.85642259853655,36.38686768046502,90.0693126955246,33.67296221097263,20.362186309590232,3.134982287211868,4.510311514006843,4.628133295990194,3.134982287211868,3.242718771321641,3.404872530077271,5.654206137768129,3.1349850201109635,1.8035846450073505,0.0004253512019224,5.589159937914464e-05,8,25,1.55,13,1.61,0.0124300366770583,3,34.61348146154455,69.22696292308909,0.5000000000000001,0.7937005259840999,1.5154550289542509e-06,2.9708328787701508e-06,6,1,5,4.9,-0.06,0.06,12,12,0.1666666388888935,0.0016010107092179,0.0028718675553278,0.0004267403910414,112.6452451315662,56.39635048455197,9.606064255307532e-05,0.0,-1.2675927426852018,-1.223260765912923,1.957,4.201,0.001
POSCAR_Al2Mn2_2_y025,Al2Mn2_2,0.009996,2.801384784109936,2.802955817591032,2.8001474561503974,0.0011864406867862,179.99619735476398,68.01305326621892,102.85643182032008,36.33585419171376,90.0693126953637,34.00399903423646,20.339637865149577,3.1349822873104998,4.510200285985108,5.600299298184056,3.1349822873104998,3.242735742892654,4.510200285985108,5.60568670659133,3.1349850172849334,1.788107855324574,0.000422281093849,5.435599877496889e-05,8,25,1.55,13,1.61,0.012443781818405,3,33.78935095056555,67.57870190113108,0.5000000000000001,0.7937005259840999,1.539026167686092e-06,2.39059433280682e-06,6,1,5,4.9,-0.06,0.06,12,12,0.1666666388888935,0.0015710334810958,0.0028083614406346,0.0004235192073565,111.98314408854506,56.06531366112725,9.426200886575316e-05,0.0,-1.2674645430924536,-1.090099012198948,2.01,4.154,0.001
POSCAR_Al2Mn2_2_y050,Al2Mn2_2,0.01009,2.8256195794459744,2.8272137973739744,2.8243665337268267,0.0012047526681029,179.99622121582303,67.35103979225809,102.85643393819164,36.38687584832966,90.06931269569294,33.67299397899956,20.36217945252859,3.134982287329551,4.510200286756008,4.628248802372647,3.134982287329551,3.242735742892654,3.404854709867768,5.654201429805559,3.134985019083703,1.803583142673712,0.0004251621692286,5.4117316207014806e-05,8,25,1.55,13,1.61,0.0124344944145922,3,34.61348146093506,69.22696292187011,0.5000000000000001,0.7937005259840999,1.5141927196438217e-06,2.281814732736391e-06,6,1,5,4.9,-0.06,0.06,12,12,0.1666666388888935,0.0015942179279999,0.0028472636471477,0.0004263674595472,112.64518142356494,56.396318716693386,9.56530756799979e-05,0.0,-1.2674645438633534,-1.2233940925048787,1.958,4.201,0.001
POSCAR_Al2Mn2_2_z025,Al2Mn2_2,0.010663,2.79983227764637,2.801367432917131,2.798620388914302,0.0011584405752614,179.99617063106723,70.00235066455633,102.856432004741,36.28789883818133,90.06931269501969,34.998624587235184,20.318099626659908,3.213356844526717,4.565022709964292,5.597248638807625,3.213356844526717,4.565022709964292,5.597248638807625,5.6025128533596265,3.213359637026068,1.7435077329558275,0.0004124995093035,5.417084340473508e-05,8,25,1.55,13,1.61,0.0124568358890647,3,33.78935095046142,67.5787019009228,0.5000000000000003,0.7937005259840999,1.6136911604829388e-06,2.375173132975136e-06,6,1,5,4.9,-0.06,0.06,12,12,0.1666666388888935,0.0015351552707607,0.0027470440028287,0.0004137534132872,109.9938199665109,55.070688107784505,9.210931624564552e-05,0.0,0.0,0.0,2.201,4.136,0.003
POSCAR_Al2Mn2_2_z050,Al2Mn2_2,0.009765,2.822502336313132,2.8240252020878565,2.8212997086489557,0.0011491811449372,179.99616871314754,70.11430097572986,102.85643429161767,36.29068526060736,90.06931269501969,35.040327980437475,20.319336452280403,3.291731401713573,4.620524132156396,5.642606511432599,3.242718771321642,4.583134160713645,5.642606511432599,5.64783009674068,3.242718771321641,1.7416959332673745,0.0004059150079187,5.37465834367456e-05,8,25,1.55,13,1.61,0.0124561302780839,3,34.61348146121743,69.22696292243484,0.5000000000000002,0.7937005259840999,1.662892762931446e-06,2.2567222134486e-06,6,1,5,4.9,-0.06,0.06,12,12,0.1666666388888935,0.0015228657747243,0.0027254934389011,0.0004071496143697,109.88186773741768,55.028984714582215,9.137194648346288e-05,-0.0490126303919313,-0.0373899714427503,0.0,2.11,4.176,0.001
POSCAR_Al2Mn2_2_z950,Al2Mn2_2,0.010735,2.7340652071906457,2.735637169751461,2.7328256874183854,0.001186174391626,179.99618350211483,65.96723863574503,102.85642588161356,36.42022965707385,90.06931269501969,32.981140157003566,20.3785373385642,2.9782331728778444,4.402693573867366,5.465661503657118,2.9782331728778444,3.242718771321642,4.402693573867366,5.471047217301715,2.9782357728919298,1.8370109880673848,0.0004325370162672,5.5441924137279085e-05,8,25,1.55,13,1.61,0.0124118312431453,3,31.31695941714164,62.63391883428327,0.5,0.7937005259840997,1.4639639616653303e-06,2.763188777919787e-06,6,1,5,4.9,-0.06,0.06,12,12,0.1666666388888935,0.0015719625608152,0.0028114823330755,0.0004338499150117,114.0289448663698,57.08817253801613,9.4317753648916e-05,0.0,-1.1599748025457242,-1.0629679297897514,2.614,4.007,0.002
POSCAR_Al2Mn2_2_z975,Al2Mn2_2,0.010537,2.7556047144339058,2.757164428428803,2.7543743712584066,0.0011769449928677,179.99617799194988,67.33359418630045,102.85642779445254,36.35183263487644,90.06931269501969,33.66429229747235,20.3471304672911,3.056607730108694,4.456081918821576,5.50875812132941,3.056607730108694,3.242718771321642,4.456081918821576,5.514103435550373,3.0566103941821297,1.8039943969890848,0.0004258162916684,5.501887244538323e-05,8,25,1.55,13,1.61,0.0124352483236043,3,32.141089928423426,64.28217985684684,0.5000000000000001,0.7937005259840999,1.5141835856283975e-06,2.628067229159658e-06,6,1,5,4.9,-0.06,0.06,12,12,0.1666666388888935,0.0015597139948972,0.0027900571703964,0.0004271093599142,112.66258380564943,56.40502039754734,9.358283969383772e-05,0.0,-1.2133631474999331,-1.0526762025078344,2.233,4.041,0.001
POSCAR_Al3Fe2_2,Al3Fe2_2,0.013452,2.6675846799601777,2.7614044736631964,2.5054182128165627,0.1029858360733375,151.62716788089762,56.7915985683053,100.06712403441917,31.813762116194,109.2989625452248,29.79581108332212,21.638842460793285,2.4834581377373945,2.7865157995211667,4.124166946784828,2.4834581377373945,2.7865157995211667,4.124166946784828,5.106038134611502,2.6231553409583643,1.9465252609653008,0.0514725538902014,0.0284424503976045,8,26,1.83,13,1.61,179.99546192851128,3,30.898389980849224,78.29176304201775,0.3946569700348506,0.7335109347378223,0.0015788321718256,0.0016174137091342,7,1,4,4.9,0.2199999999999999,0.2199999999999999,13,13,0.1428571224489825,0.0938197937030187,0.2559862608466337,0.0386063836100945,94.83556931259233,79.50315146190269,0.0206403546146641,0.0,0.0,0.0,2.111,2.842,0.001
POSCAR_Al3Fe2_2_st975,Al3Fe2_2,0.011040,2.6008950629611727,2.692369361821611,2.442782757496135,0.1004111901715017,151.62716788089722,56.79159856830519,100.06712403441917,31.813762116194027,109.29896254522455,29.795811083321983,21.63884246079329,2.4213716842939546,2.716852904533141,4.021062773115212,2.4213716842939546,2.716852904533141,4.021062773115212,4.978387181246204,2.5575764574343927,1.946525260965306,0.0514725538902008,0.0284424503976052,8,26,1.83,13,1.61,179.9954619292341,3,28.638462426156128,72.56545456077266,0.39465697003485,0.7335109347378219,0.0015788321718198,0.0016174137091375,7,1,4,4.9,0.2199999999999999,0.2199999999999999,13,13,0.1428571224489825,0.0914742988604384,0.2495866043254762,0.0386063832390063,94.83556931259204,79.50315146190258,0.0201243457492964,0.0,0.0,0.0,2.3930,2.627,0.0
POSCAR_Al3Fe2_2_x025,Al3Fe2_2,0.008255,2.698344534918061,2.8084913900445807,2.5487776794368284,0.1048121772936205,152.121838278611,55.9178323290799,100.06831018159102,32.10672566202863,108.94981033315769,29.294579518431345,21.781770565085537,2.483458219869988,2.786515833396769,4.124206441785617,2.483458219869988,2.786515833396769,4.124206441785617,5.199504556351612,2.6232791883725115,1.982062976521152,0.0520650376408028,0.0281187990339016,8,26,1.83,13,1.61,179.99511436029618,3,31.67084972970511,80.24905711638229,0.3946569700348507,0.7335109347378224,0.0015640862384864,0.0016026056812692,7,1,4,4.9,0.2199999999999999,0.2199999999999999,13,13,0.1428571224489825,0.1101468551265196,0.2597137106077523,0.0388431266260357,96.2040059495311,79.65523081472632,0.0242323081278343,0.0,0.0,0.0,1.356,2.859,0.001
POSCAR_Al3Fe2_2_x050,Al3Fe2_2,0.007952,2.729514931958072,2.863212486208462,2.592453917413854,0.1104850249957193,152.67441883673754,55.06878100546013,100.07002184883456,32.41177491667819,108.81304300518036,28.80768306905829,21.941210447587068,2.4834583044818395,2.786515869478703,4.124245937952932,2.4834583044818395,2.786515869478703,4.124245937952932,5.301424509210506,2.6239468090342486,2.0204009055967527,0.0536779192814381,0.0277982470530818,8,26,1.83,13,1.61,179.99477831507306,3,32.443309479300815,82.20635119262147,0.3946569700348506,0.7335109347378223,0.0015498447463983,0.0015884102015584,7,1,4,4.9,0.2199999999999999,0.2199999999999999,13,13,0.1428571224489825,0.1336975542503897,0.2707585687946077,0.0404778824340698,97.60563783127742,80.00535993612206,0.0294134619350857,0.0,0.0,0.0,1.385,2.935,0.002
POSCAR_Al3Fe2_2_x950,Al3Fe2_2,0.009013,2.6073637224627757,2.71146764790562,2.4197175857796878,0.1110161861737682,151.00733901111892,58.616423245705,100.0664089587336,31.27124130995269,109.98978918427876,30.8446909787003,21.40847115817003,2.4834579809960786,2.786515738485525,4.036018011433958,2.4834579809960786,2.786515738485525,3.957707509256693,4.967873006295483,2.624538935465906,1.8928555180354336,0.0536635468419777,0.0290981305404651,8,26,1.83,13,1.61,179.99618959779022,3,29.353470481751906,74.37717488977786,0.3946569700348506,0.7335109347378223,0.0016066728925849,0.0016488974614925,7,1,4,4.9,0.2199999999999999,0.2199999999999999,13,13,0.1428571224489825,0.1041039254428444,0.2917500621259323,0.0425779275209754,92.39091576541392,79.14509820557845,0.0229028635974257,0.0,0.0,-0.0783105021772647,1.012,2.717,0.0
POSCAR_Al3Fe2_2_x975,Al3Fe2_2,0.008457,2.637251904522224,2.736348222720161,2.462392251392296,0.1051520351717571,151.32080695049376,57.69087005243796,100.06648293986365,31.534625545167565,109.645656755783,30.312668139030094,21.51389727626181,2.4834580581270784,2.7865157679002093,4.085738491146163,2.4834580581270784,2.7865157679002093,4.061857706861744,5.036709195186295,2.6235753436520337,1.9197882795220829,0.0519968236739464,0.0287689789537979,8,26,1.83,13,1.61,179.99582055431625,3,30.125930231347624,76.33446896601703,0.3946569700348507,0.7335109347378224,0.0015940826744197,0.0016328422270952,7,1,4,4.9,0.2199999999999999,0.2199999999999999,13,13,0.1428571224489825,0.0990963181979371,0.2739559713278652,0.0398718056169159,93.6299368980558,79.3329886167529,0.0218011900035461,0.0,0.0,-0.0238807842844188,1.182,2.801,0.0
POSCAR_Al3Fe2_2_y025,Al3Fe2_2,0.011615,2.6842492942343315,2.7856437153457634,2.524942558198,0.1016515017782348,151.77546520582283,56.483614128732114,100.06803748702148,31.673244885136445,109.4879204837482,29.59630966196367,21.54399101888466,2.5455843563693823,2.856138774071584,4.127322389296443,2.5455843563693823,2.856138774071584,4.127322389296443,5.151492112010295,2.623596302858802,1.9635231633757724,0.0510950367148029,0.0289651644882551,8,26,1.83,13,1.61,179.94311482608015,3,31.67084972967865,80.24905711631526,0.3946569700348507,0.7335109347378224,0.0015635945401049,0.0016072345479528,7,1,4,4.9,0.2199999999999999,0.2199999999999999,13,13,0.1428571224489825,0.1013944211114319,0.2607011571477633,0.03786960627203,95.29185107709073,79.89161082178454,0.022306772644515,0.0,0.0,0.0,1.063,2.88,0.001
POSCAR_Al3Fe2_2_y050,Al3Fe2_2,0.010364,2.7014058762762283,2.81179211050682,2.544793335872056,0.1023604839559267,152.0715507763876,56.18679782184289,100.0697554473628,31.55456213438417,109.72623938722096,29.402319259802827,21.467282366007844,2.6077105769555384,2.92576175036469,4.131648815270347,2.6077105769555384,2.92576175036469,4.131648815270347,5.199687603268012,2.6249307441508805,1.9808856347370107,0.0512499284254756,0.0294760516710348,8,26,1.83,13,1.61,179.94305768890732,3,32.44330947922641,82.2063511924329,0.3946569700348507,0.7335109347378224,0.0015488561083428,0.0015976409954591,7,1,4,4.9,0.2199999999999999,0.2199999999999999,13,13,0.1428571224489825,0.1103862342305919,0.2669987746347648,0.0378915463845365,95.88475295454472,80.32392012741815,0.0242849715307302,0.0,0.0,0.0,1.67,2.917,0.001
POSCAR_Al3Fe2_2_y975,Al3Fe2_2,0.010483,2.651428915106237,2.758329260828246,2.4862279902572944,0.1060966663337228,151.55546033074376,57.11098972712552,100.0670846667291,31.976737388593968,110.24527398343362,30.0017047461172,21.751987793760488,2.421331921179612,2.716892826813075,4.122185176762279,2.421331921179612,2.716892826813075,4.122185176762279,5.084350226369148,2.6236083088559665,1.937922749065464,0.0523363516277951,0.0279078051700068,8,26,1.83,13,1.61,179.94340077225598,3,30.125930230561643,76.33446896402548,0.3946569700348507,0.7335109347378224,0.0015945607918441,0.0016281772960014,7,1,4,4.9,0.2199999999999999,0.2199999999999999,13,13,0.1428571224489825,0.1069003457220088,0.2721012705709515,0.0400148862050806,94.44447060361824,80.24356923731642,0.0235180760588419,0.0,0.0,0.0,2.031,2.694,0.002
POSCAR_Al3Fe2_2_z025,Al3Fe2_2,0.007795,2.687593920871481,2.802278354892595,2.5054995103765485,0.1106579604564188,151.2577300847238,57.99174945786356,100.0656276973313,31.68874236996438,110.56584624371644,30.50804029841156,21.62216618484784,2.4834182934884548,2.786555688824496,4.187118577740138,2.4834182934884548,2.786555688824496,4.166007904417146,5.142267225198729,2.68958977620664,1.9119150699819036,0.0528409002783711,0.0282374727704965,8,26,1.83,13,1.61,179.94342757266577,3,31.670849729769703,80.24905711654596,0.3946569700348507,0.7335109347378224,0.0016096023454366,0.0016432744350706,7,1,4,4.9,0.2199999999999999,0.2199999999999999,13,13,0.1428571224489825,0.1146844340211141,0.2967788445160466,0.0411736008269195,93.26598062686024,80.05780594530488,0.0252305754846451,0.0,0.0,-0.0211106733229922,1.295,2.869,0.0
POSCAR_Al3Fe2_2_z050,Al3Fe2_2,0.013742,2.70815745393324,2.8432751227170625,2.505580819517701,0.1228589202347811,150.9796348208374,59.19189852512537,100.06394539255916,31.582909707582854,111.83763867386742,30.502049183141267,21.631609934253163,2.48337845079314,2.7865955795078765,4.239701105795028,2.48337845079314,2.7865955795078765,4.166007904417146,5.178931309478038,2.757359163052435,1.8782215167591336,0.0556399303695643,0.0280298379193695,8,26,1.83,13,1.61,179.94367164090914,3,32.44330948007532,82.20635119458393,0.3946569700348507,0.7335109347378224,0.0016390024531773,0.0016696128547189,7,1,4,4.9,0.2199999999999999,0.2199999999999999,13,13,0.1428571224489825,0.1351176687838231,0.3376943031993615,0.0453662229609736,91.78773629571202,81.33558949072615,0.029725887132441,0.0,0.0,-0.0736932013778819,1.616,2.892,0.0
POSCAR_Al3Fe2_2_z950,Al3Fe2_2,0.00858,2.629285056082537,2.775217576145926,2.505255652409881,0.1045366979697026,153.17302150209483,54.39265005000895,100.06959681701572,32.12232300889264,109.21138495398634,28.37530117184489,21.756211828691107,2.483537830982129,2.7864360251512905,3.925642432176292,2.483537830982129,2.7864360251512905,3.925642432176292,5.137028010843816,2.4947158159299416,2.0591636041433903,0.053581209746658,0.0288430350989967,8,26,1.83,13,1.61,179.9429787533279,3,29.353470481580075,74.37717488934246,0.3946569700348507,0.7335109347378224,0.0015191912347792,0.0015675364418849,7,1,4,4.9,0.2199999999999999,0.2199999999999999,13,13,0.1428571224489825,0.1459325200633889,0.2699619237360453,0.0397585868330566,98.7803714520859,80.83608378214146,0.0321051544139455,0.0,0.0,0.0,1.901,2.731,0.0
POSCAR_Al3Fe2_2_z975,Al3Fe2_2,0.008667,2.648143708531165,2.764518335472255,2.505336926821496,0.1008440663905584,152.2798233215138,55.59178590596753,100.06844223250036,31.958226358617505,109.14383312515434,29.08486505682602,21.68305732716253,2.483497983583041,2.786475911646126,4.024272705124905,2.483497983583041,2.786475911646126,4.024272705124905,5.116939479111871,2.55815986376338,2.0002422646035107,0.0517080083711071,0.0286444242225837,8,26,1.83,13,1.61,179.9430769576249,3,30.12593023094781,76.33446896500398,0.3946569700348506,0.7335109347378223,0.00154866533577,0.0015921316499,7,1,4,4.9,0.2199999999999999,0.2199999999999999,13,13,0.1428571224489825,0.1163746269410896,0.2591814086507598,0.0380810255820548,96.68803741554626,80.05896806832833,0.0256024179270397,0.0,0.0,0.0,1.184,2.807,0.0
POSCAR_Al5Mn2_1,Al5Mn2_1,0.015454,2.8043019295185814,2.8300262342163176,2.784848790467736,0.0117766943720169,179.95781912608442,70.26893520580745,102.84221185522844,36.25649519941592,90.59272810081684,34.95515349161367,20.31882086308305,3.2416731088885187,5.3583124919588965,5.608335206478346,3.2416731088885187,4.571654927500454,5.3583124919588965,5.616436359260476,3.2179171164798843,1.7453648635740715,0.0032471787243306,0.0022877811657113,8,25,1.55,13,1.61,179.94857345012514,3,34.03866138543426,118.58617894238878,0.2870373401774825,0.6596488338320983,2.9866594836284692e-05,0.0005512984179931,6,1,5,4.9,-0.06,0.06,12,12,0.1666666388888935,0.0257243046977362,0.0451774437485816,0.0041995086365504,109.68888392027696,55.63757460920316,0.0015434582818641,0.0,-0.7866575644584426,-0.2500227145194493,3.305,4.217,0.001
POSCAR_Al5Mn2_1_st025,Al5Mn2_1,0.013926,2.874409477756545,2.900776890071725,2.854470010229429,0.0120711117313173,179.95781912608152,70.26893520580747,102.84221185522831,36.256495199415646,90.59272810081684,34.955153491613686,20.31882086308305,3.3227149366107307,5.492270304257869,5.748543586640305,3.3227149366107307,4.685946300687965,5.492270304257869,5.756847268241986,3.298365044391881,1.7453648635740715,0.0032471787243306,0.0022877811657114,8,25,1.55,13,1.61,179.94857345005423,3,36.65591533352365,127.70434435763087,0.2870373401774824,0.6596488338320983,2.986659483628436e-05,0.0005512984179931,6,1,5,4.9,-0.06,0.06,12,12,0.1666666388888935,0.0263674123151793,0.0463068798422958,0.0041995086730753,109.68888392027404,55.63757460920314,0.0015820447389107,0.0,-0.8063240035699044,-0.2562732823824358,3.247,4.311,0.001
