filename,parent,sse,msbi,msbi_shap,mpf,mpf_shap,pd_ratio,pd_ratio_shap
POSCAR_As4Fe2_1_z025,As4Fe2_1,0.901474,0.46668866,0.055078674,0.19361416,0.015264925,0.42857137,0.025298558
POSCAR_As4Fe2_1_z050,As4Fe2_1,0.857287,0.47244838,0.058082018,0.19361416,0.01587234,0.42857137,0.026198057
POSCAR_As4Fe2_1_z950,As4Fe2_1,0.659143,0.44945157,0.054487783,0.19361416,0.015958793,0.42857137,0.025811821
POSCAR_As4Fe2_1_z975,As4Fe2_1,0.85141,0.45518482,0.050463084,0.19361416,0.01679697,0.42857137,0.024216508
POSCAR_As8Co2_1,As8Co2_1,0.288694,0.50585264,0.048363477,0.1040052,-0.060599763,0.37499994,0.016518692
POSCAR_As8Co2_1_st050,As8Co2_1,0.043281,0.50585264,0.048192553,0.1040052,-0.06096977,0.37499994,0.016504705
POSCAR_As8Co2_1_st975,As8Co2_1,0.112228,0.50585264,0.04750992,0.1040052,-0.060081303,0.37499994,0.016449388
POSCAR_As8Co2_1_x025,As8Co2_1,0.457247,0.5033668,0.04730342,0.1040052,-0.06073048,0.37499994,0.015364508
POSCAR_As8Co2_1_x975,As8Co2_1,0.084025,0.5083352,0.04831448,0.1040052,-0.06053001,0.37499994,0.016854946
POSCAR_As8Co2_1_y950,As8Co2_1,0.019287,0.5032085,0.045626,0.1040052,-0.0609135,0.37499994,0.01517378
POSCAR_As8Co2_1_y975,As8Co2_1,0.203653,0.50453055,0.046602216,0.1040052,-0.06109135,0.37499994,0.01532299
POSCAR_As8Co2_1_z950,As8Co2_1,0.048214,0.50351006,0.04953886,0.1040052,-0.06012404,0.37499994,0.016924568
POSCAR_As8Cr2_1,As8Cr2_1,0.404529,0.30220652,0.027476069,0.11326905,-0.019390555,0.5999999,0.01094016
POSCAR_As8Cr2_1_st025,As8Cr2_1,0.411602,0.30220652,0.027450353,0.11326905,-0.019573983,0.5999999,0.0110750925
POSCAR_As8Cr2_1_st050,As8Cr2_1,0.383978,0.30220652,0.027203226,0.11326905,-0.019839754,0.5999999,0.010874136
POSCAR_As8Cr2_1_st950,As8Cr2_1,0.49955,0.30220652,0.027229689,0.11326905,-0.019516828,0.5999999,0.0107161645
POSCAR_As8Cr2_1_st975,As8Cr2_1,0.447361,0.30220652,0.027178774,0.11326905,-0.019405512,0.5999999,0.010667367
POSCAR_As8Cr2_1_x050,As8Cr2_1,0.387395,0.3113508,0.028645966,0.11326905,-0.019772146,0.5999999,0.011027101
POSCAR_As8Cr2_1_x950,As8Cr2_1,0.464979,0.29284957,0.026639625,0.11326905,-0.019201042,0.5999999,0.0110355355
POSCAR_As8Cr2_1_x975,As8Cr2_1,0.433928,0.29755354,0.026664836,0.11326905,-0.019087432,0.5999999,0.010974078
POSCAR_As8Cr2_1_y050,As8Cr2_1,0.4057,0.29277465,0.02567012,0.11326905,-0.020066101,0.5999999,0.010903953
POSCAR_As8Cr2_1_y950,As8Cr2_1,0.415237,0.31181023,0.029885141,0.11326905,-0.019664275,0.5999999,0.01113206
POSCAR_As8Cr2_1_z025,As8Cr2_1,0.422807,0.30236846,0.028522532,0.11326905,-0.019516869,0.5999999,0.01144093
POSCAR_As8Cr2_1_z050,As8Cr2_1,0.416637,0.30258387,0.03022516,0.11326905,-0.019588014,0.5999999,0.011690432
POSCAR_As8Cr2_1_z950,As8Cr2_1,0.461758,0.30205244,0.02650811,0.11326905,-0.019801568,0.5999999,0.01078212
POSCAR_As8Cr2_1_z975,As8Cr2_1,0.415697,0.30210042,0.026954878,0.11326905,-0.01942985,0.5999999,0.010743062
POSCAR_As8Cr2_3,As8Cr2_3,0.961962,0.47929874,0.06043381,0.11935008,0.008269683,0.5999999,0.019219996
POSCAR_As8Cr2_3_st025,As8Cr2_3,0.91593,0.47929874,0.059935644,0.11935008,0.0076487744,0.5999999,0.018853907
POSCAR_As8Cr2_3_st050,As8Cr2_3,0.862373,0.47929874,0.05960256,0.11935008,0.0076314174,0.5999999,0.018648919
POSCAR_As8Cr2_3_st950,As8Cr2_3,1.164542,0.47929874,0.06320701,0.11935008,0.01521289,0.5999999,0.02024029
POSCAR_As8Cr2_3_st975,As8Cr2_3,1.113944,0.47929874,0.06153739,0.11935008,0.009773152,0.5999999,0.01970118
POSCAR_As8Cr2_3_x025,As8Cr2_3,0.965734,0.47681484,0.061454803,0.11935008,0.0089619225,0.5999999,0.019310191
POSCAR_As8Cr2_3_x050,As8Cr2_3,0.938739,0.4743324,0.05998853,0.11935008,0.0072275572,0.5999999,0.019063808
POSCAR_As8Cr2_3_x950,As8Cr2_3,1.02621,0.48425898,0.059833005,0.11935008,0.009384297,0.5999999,0.01901177
POSCAR_As8Cr2_3_x975,As8Cr2_3,0.999812,0.48178115,0.060319535,0.11935008,0.009162438,0.5999999,0.019078815
POSCAR_As8Cr2_3_y025,As8Cr2_3,0.924351,0.48286945,0.059909098,0.11935008,0.008071109,0.5999999,0.018863788
POSCAR_As8Cr2_3_y050,As8Cr2_3,0.879228,0.48641267,0.059497334,0.11935008,0.007351376,0.5999999,0.01867293
POSCAR_As8Cr2_3_y950,As8Cr2_3,1.126958,0.47208622,0.060420986,0.11935008,0.008894492,0.5999999,0.019052768
POSCAR_As8Cr2_3_y975,As8Cr2_3,1.048945,0.47570333,0.06109945,0.11935008,0.009702201,0.5999999,0.01921559
POSCAR_As8Cr2_3_z025,As8Cr2_3,0.937085,0.47821122,0.059490643,0.11935008,0.007976895,0.5999999,0.018811805
POSCAR_As8Cr2_3_z050,As8Cr2_3,0.916316,0.47714895,0.057229824,0.11935008,0.006339942,0.5999999,0.017864082
POSCAR_As8Cr2_3_z950,As8Cr2_3,1.006129,0.48154625,0.061433587,0.11935008,0.008590833,0.5999999,0.019618273
POSCAR_As8Cr2_3_z975,As8Cr2_3,0.983862,0.48041072,0.061101973,0.11935008,0.0076295035,0.5999999,0.019357933
POSCAR_B2Co2_5,B2Co2_5,0.376727,0.24740605,0.044077773,0.27456635,0.034571785,0.124999985,-0.0021411686
POSCAR_B2Co2_5_st950,B2Co2_5,0.313234,0.24740605,0.04386991,0.27456635,0.032880567,0.124999985,-0.0030622643
POSCAR_B2Co2_5_st975,B2Co2_5,0.355488,0.24740605,0.044026818,0.27456635,0.03369312,0.124999985,-0.0026786102
POSCAR_B2Co2_5_x025,B2Co2_5,0.32845,0.24734353,0.04401121,0.27456635,0.034137003,0.124999985,-0.00148889
POSCAR_B2Co2_5_x950,B2Co2_5,0.333602,0.24739967,0.043692533,0.27456635,0.034070134,0.124999985,-0.0022521368
POSCAR_B2Co2_5_x975,B2Co2_5,0.374887,0.2474253,0.044041086,0.27456635,0.03451472,0.124999985,-0.0021949424
POSCAR_B2Fe2_3,B2Fe2_3,0.563726,0.5693566,0.06226679,0.33333334,0.036710404,0.14285712,-0.00942483
POSCAR_B2Fe2_3_st025,B2Fe2_3,0.610973,0.5693566,0.061463356,0.33333334,0.035972126,0.14285712,-0.009671906
POSCAR_B2Fe2_3_st950,B2Fe2_3,0.362709,0.5693566,0.061110623,0.33333334,0.034380622,0.14285712,-0.0099530015
POSCAR_B2Fe2_3_st975,B2Fe2_3,0.482411,0.5693566,0.061961543,0.33333334,0.035900433,0.14285712,-0.008964113
POSCAR_B2Fe2_3_x025,B2Fe2_3,0.616364,0.5755203,0.06132187,0.33333334,0.038322847,0.14285712,-0.008503512
POSCAR_B2Fe2_3_x050,B2Fe2_3,0.702007,0.58174586,0.06323643,0.33333334,0.035082906,0.14285712,-0.005989462
POSCAR_B2Fe2_3_x950,B2Fe2_3,0.554147,0.557252,0.061963275,0.33333334,0.031844135,0.14285712,-0.0044109947
POSCAR_B2Fe2_3_x975,B2Fe2_3,0.555054,0.5632641,0.061434586,0.33333334,0.03575487,0.14285712,-0.007984489
POSCAR_B2Fe2_3_y025,B2Fe2_3,0.61682,0.5755216,0.061419018,0.33333334,0.03827646,0.14285712,-0.008438968
POSCAR_B2Fe2_3_y050,B2Fe2_3,0.702066,0.5817484,0.06337476,0.33333334,0.035081528,0.14285712,-0.005947463
POSCAR_B2Fe2_3_y950,B2Fe2_3,0.553765,0.5572493,0.061938666,0.33333334,0.03184041,0.14285712,-0.004432327
POSCAR_B2Fe2_3_y975,B2Fe2_3,0.554783,0.56326276,0.06133728,0.33333334,0.03575094,0.14285712,-0.008035284
POSCAR_B2Fe2_3_z025,B2Fe2_3,0.588646,0.5572077,0.06122743,0.33333334,0.033484355,0.14285712,-0.0075029046
POSCAR_B2Fe2_3_z050,B2Fe2_3,0.604649,0.5452851,0.060584713,0.33333334,0.030717028,0.14285712,-0.0064155175
POSCAR_B2Fe2_3_z975,B2Fe2_3,0.533515,0.581727,0.061984714,0.33333334,0.038537323,0.14285712,-0.009616073
POSCAR_B2Fe2_4,B2Fe2_4,0.095358,0.0078771785,-0.20925835,0.25,0.018614436,0.14285712,-0.0001099054
POSCAR_B2Fe2_4_st025,B2Fe2_4,0.075673,0.0078771785,-0.21132381,0.25,0.018760402,0.14285712,5.4822714e-05
POSCAR_B2Fe2_4_st050,B2Fe2_4,0.070493,0.0078771785,-0.20835426,0.25,0.020048808,0.14285712,-0.00010617167
POSCAR_B2Fe2_4_st950,B2Fe2_4,0.104923,0.0078771785,-0.20443101,0.25,0.018096715,0.14285712,-0.00042617982
POSCAR_B2Fe2_4_st975,B2Fe2_4,0.092619,0.0078771785,-0.20735691,0.25,0.018483847,0.14285712,-0.00029240033
POSCAR_B2Fe2_4_x025,B2Fe2_4,0.081666,0.007811619,-0.21211933,0.25,0.018897716,0.14285712,-3.1733907e-05
POSCAR_B2Fe2_4_x050,B2Fe2_4,0.061493,0.0077455663,-0.2113671,0.25,0.018842775,0.14285712,1.8357434e-05
POSCAR_B2Fe2_4_x950,B2Fe2_4,0.128782,0.008006601,-0.20668022,0.25,0.018572543,0.14285712,-0.0002497731
POSCAR_B2Fe2_4_y025,B2Fe2_4,0.103526,0.008009185,-0.20718114,0.25,0.018382076,0.14285712,0.00040101144
POSCAR_B2Fe2_4_y950,B2Fe2_4,0.108194,0.0076094624,-0.20565057,0.25,0.017848855,0.14285712,0.00018538497
POSCAR_B2Fe2_4_y975,B2Fe2_4,0.113119,0.0077438997,-0.20417728,0.25,0.01823973,0.14285712,0.00023710771
POSCAR_B2Fe2_4_z025,B2Fe2_4,0.112678,0.007810838,-0.20432483,0.25,0.018256271,0.14285712,0.0003734958
POSCAR_B2Fe2_4_z050,B2Fe2_4,0.155382,0.007746532,-0.20658255,0.25,0.01793837,0.14285712,0.00033011034
POSCAR_B2Fe2_4_z950,B2Fe2_4,0.124122,0.008016053,-0.20726414,0.25,0.01794939,0.14285712,0.00020381417
POSCAR_B2Fe2_5,B2Fe2_5,0.028123,0.00048231374,-0.17647777,0.00391533,-0.02529429,0.14285712,0.0024451728
POSCAR_B2Fe2_5_st975,B2Fe2_5,0.022168,0.00048231374,-0.17515184,0.00391533,-0.0249781,0.14285712,0.0022999013
POSCAR_B2Fe2_5_x025,B2Fe2_5,0.00625,0.00047763964,-0.17857097,0.00391533,-0.025535716,0.14285712,0.002566974
POSCAR_B2Fe2_5_x050,B2Fe2_5,0.003004,0.0004730066,-0.17870997,0.00391533,-0.02543471,0.14285712,0.0025325813
POSCAR_B2Fe2_5_y025,B2Fe2_5,0.015866,0.0004781488,-0.1780435,0.00391533,-0.025567269,0.14285712,0.0023903206
POSCAR_B2Fe2_5_y975,B2Fe2_5,0.003889,0.00048648892,-0.17659788,0.00391533,-0.025128718,0.14285712,0.0024112323
POSCAR_B2Fe2_5_z050,B2Fe2_5,0.02131,0.00049959455,-0.17843208,0.00391533,-0.025788588,0.14285712,0.002362244
POSCAR_B2Fe2_5_z950,B2Fe2_5,0.011978,0.00046413895,-0.17394009,0.00391533,-0.025194386,0.14285712,0.0022028203
POSCAR_B2Fe2_5_z975,B2Fe2_5,0.003187,0.00047333748,-0.17520988,0.00391533,-0.02553716,0.14285712,0.0022976692
POSCAR_B2Mo2_4,B2Mo2_4,1.006065,0.95391977,0.07013513,0.11997652,0.0048069726,0.19999996,-0.016494622
POSCAR_B2Mo2_4_st025,B2Mo2_4,1.109726,0.95391977,0.07032795,0.11997652,0.00581467,0.19999996,-0.01530813
POSCAR_B2Mo2_4_st050,B2Mo2_4,1.229069,0.95391977,0.07012323,0.11997652,0.0062321415,0.19999996,-0.015621998
POSCAR_B2Mo2_4_st950,B2Mo2_4,0.63117,0.95391977,0.07062878,0.11997652,0.0018419368,0.19999996,-0.016712544
POSCAR_B2Mo2_4_st975,B2Mo2_4,0.723919,0.95391977,0.06998816,0.11997652,0.0042728507,0.19999996,-0.016713912
POSCAR_B2Mo2_4_x025,B2Mo2_4,1.118716,0.9413447,0.06920993,0.11997652,0.00542593,0.19999996,-0.016136877
POSCAR_B2Mo2_4_x050,B2Mo2_4,1.141652,0.9289222,0.069983594,0.11997652,0.005121723,0.19999996,-0.014920095
POSCAR_B2Mo2_4_x950,B2Mo2_4,0.769616,0.9794762,0.070460685,0.11997652,0.0046430477,0.19999996,-0.014754094
POSCAR_B2Mo2_4_x975,B2Mo2_4,0.97157,0.9666349,0.06920694,0.11997652,0.005379651,0.19999996,-0.0149142025
POSCAR_B2Rh2_3,B2Rh2_3,0.080466,0.62032944,0.0532904,0.33333334,0.019086245,0.124999985,-0.0038779336
POSCAR_B2Rh2_3_x025,B2Rh2_3,0.064898,0.6262477,0.05675739,0.33333334,0.025625791,0.124999985,-0.0021833747
POSCAR_B2Rh2_3_x975,B2Rh2_3,0.047741,0.61447465,0.05678865,0.33333334,0.022871818,0.124999985,-0.0017682777
POSCAR_B2Rh2_3_y025,B2Rh2_3,0.064933,0.6262476,0.05680046,0.33333334,0.025609588,0.124999985,-0.0022421177
POSCAR_B2Rh2_3_y975,B2Rh2_3,0.047903,0.6144748,0.05676968,0.33333334,0.0229025,0.124999985,-0.0017325836
POSCAR_B2Rh2_3_z025,B2Rh2_3,0.076491,0.6086311,0.054385114,0.33333334,0.021356286,0.124999985,-0.002723902
POSCAR_B2Rh2_3_z050,B2Rh2_3,0.054821,0.59709287,0.053484306,0.33333334,0.022119302,0.124999985,-0.0024503863
POSCAR_B2Rh2_3_z975,B2Rh2_3,0.033449,0.63218045,0.053806324,0.33333334,0.018389136,0.124999985,-0.004728105
POSCAR_B8Co2_1,B8Co2_1,0.856716,0.0892232,0.03792346,0.30119252,0.030868582,0.124999985,0.004305212
POSCAR_B8Co2_1_st025,B8Co2_1,0.886153,0.0892232,0.038688872,0.30119252,0.031400602,0.124999985,0.0047345296
POSCAR_B8Co2_1_st050,B8Co2_1,0.910258,0.0892232,0.03768947,0.30119252,0.030575456,0.124999985,0.004847643
POSCAR_B8Co2_1_st950,B8Co2_1,0.5734,0.0892232,0.03361214,0.30119252,0.029076414,0.124999985,0.0034930175
POSCAR_B8Co2_1_st975,B8Co2_1,0.758484,0.0892232,0.03573706,0.30119252,0.029996715,0.124999985,0.0038794558
POSCAR_B8Co2_1_x025,B8Co2_1,0.881704,0.0879307,0.03851797,0.30119252,0.031100024,0.124999985,0.0044397684
POSCAR_B8Co2_1_x050,B8Co2_1,0.962534,0.08664894,0.038537275,0.30119252,0.03088697,0.124999985,0.004462176
POSCAR_B8Co2_1_x950,B8Co2_1,1.012796,0.09183654,0.03685452,0.30119252,0.030511996,0.124999985,0.004024998
POSCAR_B8Co2_1_x975,B8Co2_1,1.004073,0.090525486,0.03779705,0.30119252,0.030815324,0.124999985,0.0042498936
POSCAR_B8Co2_1_y025,B8Co2_1,0.923562,0.09034119,0.038855616,0.30119252,0.031251423,0.124999985,0.004589115
POSCAR_B8Co2_1_y050,B8Co2_1,0.915562,0.091449015,0.039029106,0.30119252,0.030989613,0.124999985,0.004742496
POSCAR_B8Co2_1_y950,B8Co2_1,0.894807,0.086959995,0.035066936,0.30119252,0.02959883,0.124999985,0.0037081707
POSCAR_B8Co2_1_y975,B8Co2_1,0.860125,0.088095844,0.036507163,0.30119252,0.030513335,0.124999985,0.004047703
POSCAR_B8Co2_1_z025,B8Co2_1,0.971693,0.0894023,0.038282465,0.30119252,0.031241436,0.124999985,0.004349993
POSCAR_B8Co2_1_z050,B8Co2_1,1.091584,0.089589745,0.036519904,0.30119252,0.031165099,0.124999985,0.0042159245
POSCAR_B8Co2_1_z950,B8Co2_1,0.935362,0.088892385,0.036905818,0.30119252,0.029944357,0.124999985,0.004116563
POSCAR_B8Co2_1_z975,B8Co2_1,0.863281,0.08905302,0.036995415,0.30119252,0.030243909,0.124999985,0.004130109
POSCAR_B8Fe2_1,B8Fe2_1,1.110495,0.08636704,0.035580795,0.3026954,0.031540085,0.14285712,0.009877204
POSCAR_B8Fe2_1_st025,B8Fe2_1,1.16602,0.08636704,0.034914013,0.3026954,0.031595312,0.14285712,0.010230639
POSCAR_B8Fe2_1_x025,B8Fe2_1,1.106394,0.08513131,0.03475045,0.3026954,0.031416457,0.14285712,0.009962169
POSCAR_B8Fe2_1_x050,B8Fe2_1,1.110746,0.08390534,0.035298627,0.3026954,0.0312792,0.14285712,0.010055432
POSCAR_B8Fe2_1_x950,B8Fe2_1,1.21222,0.08886409,0.03579195,0.3026954,0.031538308,0.14285712,0.009732308
POSCAR_B8Fe2_1_y025,B8Fe2_1,1.190714,0.0872603,0.035613187,0.3026954,0.031506132,0.14285712,0.009989428
POSCAR_B8Fe2_1_y050,B8Fe2_1,1.279622,0.088145785,0.035249826,0.3026954,0.031193474,0.14285712,0.010055659
POSCAR_B8Fe2_1_y950,B8Fe2_1,0.968312,0.08455988,0.03357948,0.3026954,0.031074343,0.14285712,0.0093079945
POSCAR_B8Fe2_1_y975,B8Fe2_1,1.049527,0.08546667,0.034820613,0.3026954,0.031525157,0.14285712,0.0095152315
POSCAR_B8Fe2_1_z050,B8Fe2_1,1.141833,0.08706689,0.034185246,0.3026954,0.03161265,0.14285712,0.009897141
POSCAR_B8Fe2_1_z950,B8Fe2_1,1.07354,0.08569508,0.034372702,0.3026954,0.030757232,0.14285712,0.009600926
POSCAR_B8Fe2_1_z975,B8Fe2_1,1.043657,0.08602724,0.034659673,0.3026954,0.031037398,0.14285712,0.009665926
POSCAR_Bi2Co2_1,Bi2Co2_1,0.592936,0.7445312,0.08124133,0.33333334,0.032963894,0.37499994,0.009791631
POSCAR_Bi2Co2_1_st025,Bi2Co2_1,0.648426,0.7445312,0.08138727,0.33333334,0.033370372,0.37499994,0.010152333
POSCAR_Bi2Co2_1_st050,Bi2Co2_1,0.67118,0.7445312,0.08066991,0.33333334,0.034089174,0.37499994,0.010548672
POSCAR_Bi2Co2_1_st950,Bi2Co2_1,0.409696,0.7445312,0.080975145,0.33333334,0.03012397,0.37499994,0.008145804
POSCAR_Bi2Co2_1_x025,Bi2Co2_1,0.776941,0.7493157,0.07817017,0.33333334,0.034381118,0.37499994,0.011944104
POSCAR_Bi2Co2_1_x050,Bi2Co2_1,0.714455,0.7541593,0.07319379,0.33333334,0.03136118,0.37499994,0.011134266
POSCAR_Bi2Co2_1_y025,Bi2Co2_1,0.776398,0.74932235,0.07866507,0.33333334,0.034461204,0.37499994,0.011284891
POSCAR_Bi2Co2_1_y050,Bi2Co2_1,0.713639,0.7541725,0.07473624,0.33333334,0.03245944,0.37499994,0.010815064
POSCAR_Bi2Co2_1_y975,Bi2Co2_1,0.792416,0.7398084,0.07716852,0.33333334,0.034511697,0.37499994,0.011426403
POSCAR_Bi2Co2_1_z025,Bi2Co2_1,0.577585,0.735025,0.07660892,0.33333334,0.032336682,0.37499994,0.010858045
POSCAR_Bi2Co2_1_z050,Bi2Co2_1,0.554729,0.72553253,0.07710921,0.33333334,0.032665823,0.37499994,0.011102413
POSCAR_Bi2Co2_1_z975,Bi2Co2_1,0.533839,0.7540427,0.0818232,0.33333334,0.032577757,0.37499994,0.009596791
POSCAR_Bi2Mn2_1,Bi2Mn2_1,0.538673,0.7537797,0.093259424,0.33333334,0.040371265,0.4999999,0.023546997
POSCAR_Bi2Mn2_1_st025,Bi2Mn2_1,0.47111,0.7537797,0.09178233,0.33333334,0.040233187,0.4999999,0.0237736
POSCAR_Bi2Mn2_1_st050,Bi2Mn2_1,0.412405,0.7537797,0.0908467,0.33333334,0.04009653,0.4999999,0.023926316
POSCAR_Bi2Mn2_1_st950,Bi2Mn2_1,0.713318,0.7537797,0.09617418,0.33333334,0.040164642,0.4999999,0.02430597
POSCAR_Bi2Mn2_1_st975,Bi2Mn2_1,0.619668,0.7537797,0.094825044,0.33333334,0.040287085,0.4999999,0.023908922
POSCAR_Bi2Mn2_1_x025,Bi2Mn2_1,0.534081,0.75845337,0.09032563,0.33333334,0.04011667,0.4999999,0.023958307
POSCAR_Bi2Mn2_1_x050,Bi2Mn2_1,0.530032,0.7631866,0.088952005,0.33333334,0.038437333,0.4999999,0.023353158
POSCAR_Bi2Mn2_1_x950,Bi2Mn2_1,0.658287,0.74464846,0.09138776,0.33333334,0.0391934,0.4999999,0.02358631
POSCAR_Bi2Mn2_1_x975,Bi2Mn2_1,0.589468,0.74917495,0.09135414,0.33333334,0.0404392,0.4999999,0.024017833
POSCAR_Bi2Mn2_1_y025,Bi2Mn2_1,0.533855,0.7584517,0.0903053,0.33333334,0.03985421,0.4999999,0.023882119
POSCAR_Bi2Mn2_1_y050,Bi2Mn2_1,0.529687,0.7631834,0.0890392,0.33333334,0.038378455,0.4999999,0.023345174
POSCAR_Bi2Mn2_1_y950,Bi2Mn2_1,0.658924,0.7446521,0.09198516,0.33333334,0.03972903,0.4999999,0.023661708
POSCAR_Bi2Mn2_1_y975,Bi2Mn2_1,0.590021,0.74917674,0.09135339,0.33333334,0.0406847,0.4999999,0.024089927
POSCAR_Bi2Mn2_1_z025,Bi2Mn2_1,0.515439,0.7444996,0.092603534,0.33333334,0.04057649,0.4999999,0.023876833
POSCAR_Bi2Mn2_1_z050,Bi2Mn2_1,0.493586,0.7352244,0.08850518,0.33333334,0.039566662,0.4999999,0.023158416
POSCAR_Bi2Mn2_1_z950,Bi2Mn2_1,0.596335,0.77232045,0.095367886,0.33333334,0.040022593,0.4999999,0.023930868
POSCAR_Bi2Mn2_1_z975,Bi2Mn2_1,0.56597,0.76305634,0.09408848,0.33333334,0.039885253,0.4999999,0.023804596
POSCAR_Bi2Nb2_2,Bi2Nb2_2,0.287973,0.52862954,0.047280975,0.33333334,0.023976047,0.7499998,0.014442414
POSCAR_Bi2Nb2_2_st950,Bi2Nb2_2,0.040135,0.52862954,0.046535727,0.33333334,0.02371634,0.7499998,0.014939496
POSCAR_Bi2Nb2_2_st975,Bi2Nb2_2,0.060698,0.52862954,0.04689964,0.33333334,0.023899548,0.7499998,0.014777423
POSCAR_Bi2Nb2_2_x025,Bi2Nb2_2,0.358313,0.53497523,0.046468053,0.33333334,0.025756372,0.7499998,0.01443449
POSCAR_Bi2Nb2_2_x050,Bi2Nb2_2,0.424535,0.54138243,0.04895123,0.33333334,0.024851996,0.7499998,0.01469801
POSCAR_Bi2Nb2_2_x950,Bi2Nb2_2,0.098641,0.51615894,0.04899528,0.33333334,0.022931023,0.7499998,0.01439103
POSCAR_Bi2Nb2_2_x975,Bi2Nb2_2,0.182908,0.52235436,0.05075016,0.33333334,0.025022887,0.7499998,0.014652182
POSCAR_Bi2Nb2_2_y950,Bi2Nb2_2,0.095601,0.5164944,0.047688626,0.33333334,0.023997951,0.7499998,0.014233665
POSCAR_Bi2Nb2_2_y975,Bi2Nb2_2,0.217696,0.5225201,0.04613016,0.33333334,0.0250849,0.7499998,0.014246822
POSCAR_Bi2Nb2_2_z950,Bi2Nb2_2,0.189276,0.5540975,0.048249297,0.33333334,0.024970604,0.7499998,0.014031272
POSCAR_Bi2Ru2_1,Bi2Ru2_1,0.674668,0.66158426,0.0656759,0.33333334,0.034213457,0.42857137,0.019504106
POSCAR_Bi2Ru2_1_st025,Bi2Ru2_1,0.575423,0.66158426,0.064065754,0.33333334,0.034917567,0.42857137,0.019126464
POSCAR_Bi2Ru2_1_st050,Bi2Ru2_1,0.498457,0.66158426,0.06338027,0.33333334,0.03534731,0.42857137,0.01927206
POSCAR_Bi2Ru2_1_st950,Bi2Ru2_1,0.583889,0.66158426,0.065035045,0.33333334,0.031591702,0.42857137,0.0194011
POSCAR_Bi2Ru2_1_x025,Bi2Ru2_1,0.619216,0.66744834,0.06618064,0.33333334,0.03202874,0.42857137,0.01884784
POSCAR_Bi2Ru2_1_x975,Bi2Ru2_1,0.579746,0.65577793,0.06470556,0.33333334,0.034057267,0.42857137,0.019200051
POSCAR_Bi2Ru2_1_y025,Bi2Ru2_1,0.612411,0.666987,0.06591435,0.33333334,0.035281464,0.42857137,0.01914887
POSCAR_Bi2Ru2_1_y050,Bi2Ru2_1,0.559903,0.6724547,0.06633263,0.33333334,0.03470935,0.42857137,0.018935824
POSCAR_Bi2Ru2_1_y950,Bi2Ru2_1,0.587023,0.65100914,0.06459156,0.33333334,0.029583955,0.42857137,0.018910805
POSCAR_Bi2Ru2_1_y975,Bi2Ru2_1,0.583827,0.6562553,0.06486454,0.33333334,0.030534727,0.42857137,0.018904919
POSCAR_Bi2Ru2_1_z050,Bi2Ru2_1,0.595172,0.6393863,0.05952117,0.33333334,0.032212544,0.42857137,0.019403273
POSCAR_Bi2Ru2_1_z975,Bi2Ru2_1,0.597237,0.6728366,0.06586108,0.33333334,0.03352101,0.42857137,0.019488508
POSCAR_Bi2Ti2_1,Bi2Ti2_1,0.451557,0.7071947,0.04952991,0.33333334,0.024908215,0.99999964,-0.05531552
POSCAR_Bi2Ti2_1_st025,Bi2Ti2_1,0.501986,0.7071947,0.048503462,0.33333334,0.024760937,0.99999964,-0.053064764
POSCAR_Bi2Ti2_1_st050,Bi2Ti2_1,0.496415,0.7071947,0.045469522,0.33333334,0.023647523,0.99999964,-0.052679706
POSCAR_Bi2Ti2_1_st975,Bi2Ti2_1,0.339911,0.7071947,0.049478922,0.33333334,0.02439771,0.99999964,-0.05705252
POSCAR_Bi2Ti2_1_x050,Bi2Ti2_1,0.492975,0.71757257,0.05020134,0.33333334,0.024922492,0.99999964,-0.054746445
POSCAR_Bi2Ti2_1_x975,Bi2Ti2_1,0.483644,0.7021002,0.048563596,0.33333334,0.024931855,0.99999964,-0.057413645
POSCAR_Bi2Ti2_1_y050,Bi2Ti2_1,0.523568,0.7177573,0.050406422,0.33333334,0.025078675,0.99999964,-0.05505463
POSCAR_Bi2Ti2_1_y950,Bi2Ti2_1,0.481416,0.6968823,0.048333578,0.33333334,0.024510495,0.99999964,-0.05738645
POSCAR_Bi2Ti2_1_z025,Bi2Ti2_1,0.483184,0.69686437,0.047643222,0.33333334,0.024536017,0.99999964,-0.055360872
POSCAR_Bi2Ti2_1_z050,Bi2Ti2_1,0.423308,0.68658745,0.045523446,0.33333334,0.024154693,0.99999964,-0.05648564
POSCAR_Bi2Ti2_1_z950,Bi2Ti2_1,0.516323,0.7279784,0.055084746,0.33333334,0.025886154,0.99999964,-0.050928973
POSCAR_Bi2Ti2_1_z975,Bi2Ti2_1,0.474665,0.7175693,0.05136131,0.33333334,0.02505361,0.99999964,-0.054640267
POSCAR_Bi2V2_1,Bi2V2_1,0.419469,0.75426644,0.076670736,0.33333334,0.034901533,0.7499998,0.018699246
POSCAR_Bi2V2_1_st025,Bi2V2_1,0.38807,0.75426644,0.07516207,0.33333334,0.034487102,0.7499998,0.018312097
POSCAR_Bi2V2_1_st050,Bi2V2_1,0.332646,0.75426644,0.074489206,0.33333334,0.034345128,0.7499998,0.018210493
POSCAR_Bi2V2_1_st950,Bi2V2_1,0.372945,0.75426644,0.08015844,0.33333334,0.03541062,0.7499998,0.02072795
POSCAR_Bi2V2_1_st975,Bi2V2_1,0.424795,0.75426644,0.07910142,0.33333334,0.035604876,0.7499998,0.019953405
