filename,kp_idx,band,spin,mag_elem,nonmag_elem,s_tot,s_mag_tot,d_mag_tot,s_nonmag_tot,p_nonmag_tot,p_tot,d_tot,total_occ,s_global,p_global,d_global,pd_hybrid_minimum,pd_hybrid_geometric,pd_hybrid_product,p_to_d_ratio,sse,pd_ratio
POSCAR_Al2Fe2_2_z950,526,12,down,Fe,Al,0.012,0.008,0.654,0.004,0.03,0.03,0.654,0.6960000000000001,0.017241379310344827,0.043103448275862065,0.939655172413793,0.08620689655172413,0.4025040527561638,0.1620095124851367,0.04587155963302752,0.00829,0.1428571224489825
POSCAR_Al2Fe2_2_z950,526,12,up,Fe,Al,0.012,0.008,0.654,0.004,0.03,0.03,0.654,0.6960000000000001,0.017241379310344827,0.043103448275862065,0.939655172413793,0.08620689655172413,0.4025040527561638,0.1620095124851367,0.04587155963302752,0.00829,0.1428571224489825
POSCAR_Al2Fe2_2_z975,49,12,down,Fe,Al,0.043000000000000003,0.026000000000000002,0.49900000000000005,0.017,0.043,0.043,0.49900000000000005,0.5850000000000001,0.0735042735042735,0.07350427350427349,0.852991452991453,0.14700854700854699,0.5007934386850188,0.25079406822996564,0.08617234468937875,0.006618,0.1428571224489825
POSCAR_Al2Fe2_2_z975,49,12,up,Fe,Al,0.043000000000000003,0.026000000000000002,0.5,0.017,0.043,0.043,0.5,0.586,0.0733788395904437,0.07337883959044368,0.8532423208191127,0.14675767918088736,0.5004395323759447,0.2504397255646542,0.086,0.006618,0.1428571224489825
POSCAR_Al2Mn2_2,519,16,down,Mn,Al,0.008,0.002,0.29500000000000004,0.006,0.092,0.092,0.29500000000000004,0.395,0.020253164556962026,0.23291139240506328,0.7468354430379748,0.46582278481012657,0.8341378373756391,0.6957859317417081,0.311864406779661,0.011028,0.1666666388888935
POSCAR_Al2Mn2_2,519,16,up,Mn,Al,0.008,0.002,0.29500000000000004,0.006,0.094,0.094,0.29500000000000004,0.397,0.020151133501259445,0.2367758186397985,0.7430730478589421,0.473551637279597,0.8389081695059863,0.7037669168638847,0.31864406779661014,0.011028,0.1666666388888935
POSCAR_Al2Mn2_2_st950,519,16,down,Mn,Al,0.006,0.002,0.348,0.004,0.09200000000000001,0.09200000000000001,0.348,0.446,0.013452914798206279,0.2062780269058296,0.780269058295964,0.4125560538116592,0.8023773720661899,0.6438094472038448,0.2643678160919541,0.011499,0.1666666388888935
POSCAR_Al2Mn2_2_st950,519,16,up,Mn,Al,0.006,0.002,0.347,0.004,0.09200000000000001,0.09200000000000001,0.347,0.445,0.01348314606741573,0.20674157303370788,0.7797752808988764,0.41348314606741576,0.8030242043321861,0.6448478727433405,0.2651296829971182,0.011499,0.1666666388888935
POSCAR_Al2Mn2_2_st975,519,16,down,Mn,Al,0.006,0.002,0.31800000000000006,0.004,0.092,0.092,0.31800000000000006,0.41600000000000004,0.014423076923076922,0.22115384615384612,0.764423076923077,0.44230769230769224,0.8223262212778961,0.6762204142011834,0.28930817610062887,0.011657,0.1666666388888935
POSCAR_Al2Mn2_2_st975,519,16,up,Mn,Al,0.006,0.002,0.31700000000000006,0.004,0.094,0.094,0.31700000000000006,0.41700000000000004,0.014388489208633093,0.22541966426858512,0.7601918465227818,0.45083932853717024,0.8279183312933257,0.685448763291525,0.2965299684542586,0.011657,0.1666666388888935
POSCAR_Al2Mn2_2_x025,534,16,down,Mn,Al,0.013000000000000001,0.003,0.198,0.01,0.098,0.098,0.198,0.309,0.04207119741100324,0.31715210355987056,0.6407766990291263,0.6343042071197411,0.9016067391257399,0.8128947120369499,0.494949494949495,0.00999,0.1666666388888935
POSCAR_Al2Mn2_2_x025,534,16,up,Mn,Al,0.013000000000000001,0.003,0.198,0.01,0.098,0.098,0.198,0.309,0.04207119741100324,0.31715210355987056,0.6407766990291263,0.6343042071197411,0.9016067391257399,0.8128947120369499,0.494949494949495,0.00999,0.1666666388888935
POSCAR_Al2Mn2_2_x050,534,16,down,Mn,Al,0.014,0.002,0.192,0.012,0.10200000000000001,0.10200000000000001,0.192,0.308,0.045454545454545456,0.3311688311688312,0.6233766233766234,0.6623376623376624,0.9087197758200469,0.8257716309664362,0.53125,0.010084,0.1666666388888935
POSCAR_Al2Mn2_2_x050,534,16,up,Mn,Al,0.014,0.002,0.193,0.012,0.10200000000000001,0.10200000000000001,0.193,0.309,0.045307443365695796,0.3300970873786408,0.6245954692556634,0.6601941747572816,0.9081346710509183,0.8247085807647595,0.5284974093264249,0.010084,0.1666666388888935
POSCAR_Al2Mn2_2_y025,520,16,down,Mn,Al,0.013000000000000001,0.003,0.198,0.01,0.098,0.098,0.198,0.309,0.04207119741100324,0.31715210355987056,0.6407766990291263,0.6343042071197411,0.9016067391257399,0.8128947120369499,0.494949494949495,0.009996,0.1666666388888935
POSCAR_Al2Mn2_2_y025,520,16,up,Mn,Al,0.013000000000000001,0.003,0.198,0.01,0.098,0.098,0.198,0.309,0.04207119741100324,0.31715210355987056,0.6407766990291263,0.6343042071197411,0.9016067391257399,0.8128947120369499,0.494949494949495,0.009996,0.1666666388888935
POSCAR_Al2Mn2_2_y050,520,16,down,Mn,Al,0.014,0.002,0.192,0.012,0.10200000000000001,0.10200000000000001,0.192,0.308,0.045454545454545456,0.3311688311688312,0.6233766233766234,0.6623376623376624,0.9087197758200469,0.8257716309664362,0.53125,0.01009,0.1666666388888935
POSCAR_Al2Mn2_2_y050,520,16,up,Mn,Al,0.014,0.002,0.191,0.012,0.10200000000000001,0.10200000000000001,0.191,0.307,0.04560260586319218,0.33224755700325737,0.6221498371335505,0.6644951140065147,0.9093025095700475,0.8268310539103865,0.5340314136125655,0.01009,0.1666666388888935
POSCAR_Al2Mn2_2_z025,520,16,down,Mn,Al,0.011,0.003,0.199,0.008,0.1,0.1,0.199,0.31,0.035483870967741936,0.32258064516129037,0.6419354838709678,0.6451612903225807,0.9101119986881216,0.8283038501560875,0.5025125628140703,0.010663,0.1666666388888935
POSCAR_Al2Mn2_2_z025,520,16,up,Mn,Al,0.011,0.003,0.199,0.008,0.1,0.1,0.199,0.31,0.035483870967741936,0.32258064516129037,0.6419354838709678,0.6451612903225807,0.9101119986881216,0.8283038501560875,0.5025125628140703,0.010663,0.1666666388888935
POSCAR_Al2Mn2_2_z050,520,16,down,Mn,Al,0.013000000000000001,0.003,0.193,0.01,0.1,0.1,0.193,0.306,0.042483660130718956,0.32679738562091504,0.630718954248366,0.6535947712418301,0.9080028751274382,0.8244692212396941,0.5181347150259068,0.009765,0.1666666388888935
POSCAR_Al2Mn2_2_z050,520,16,up,Mn,Al,0.013000000000000001,0.003,0.192,0.01,0.10200000000000001,0.10200000000000001,0.192,0.307,0.042345276872964174,0.33224755700325737,0.6254071661237786,0.6644951140065147,0.9116797750898191,0.8311600123078231,0.53125,0.009765,0.1666666388888935
POSCAR_Al2Mn2_2_z950,519,16,down,Mn,Al,0.008,0.002,0.29500000000000004,0.006,0.094,0.094,0.29500000000000004,0.397,0.020151133501259445,0.2367758186397985,0.7430730478589421,0.473551637279597,0.8389081695059863,0.7037669168638847,0.31864406779661014,0.010735,0.1666666388888935
POSCAR_Al2Mn2_2_z950,519,16,up,Mn,Al,0.008,0.002,0.29400000000000004,0.006,0.096,0.096,0.29400000000000004,0.398,0.020100502512562814,0.24120603015075376,0.7386934673366835,0.4824120603015075,0.8442211055276383,0.7127092750183077,0.32653061224489793,0.010735,0.1666666388888935
POSCAR_Al2Mn2_2_z975,519,16,down,Mn,Al,0.008,0.002,0.29300000000000004,0.006,0.092,0.092,0.29300000000000004,0.393,0.02035623409669211,0.23409669211195927,0.7455470737913487,0.46819338422391854,0.8355360047019051,0.6981204151532221,0.3139931740614334,0.010537,0.1666666388888935
POSCAR_Al2Mn2_2_z975,519,16,up,Mn,Al,0.008,0.002,0.29300000000000004,0.006,0.092,0.092,0.29300000000000004,0.393,0.02035623409669211,0.23409669211195927,0.7455470737913487,0.46819338422391854,0.8355360047019051,0.6981204151532221,0.3139931740614334,0.010537,0.1666666388888935
POSCAR_Al3Fe2_2,42,13,down,Fe,Al,0.0,0.0,0.702,0.0,0.033,0.033,0.702,0.735,0.0,0.04489795918367347,0.9551020408163264,0.08979591836734695,0.4141600291907207,0.17152852977925864,0.047008547008547015,0.013452,0.1428571224489825
POSCAR_Al3Fe2_2,42,13,up,Fe,Al,0.0,0.0,0.7040000000000001,0.0,0.033,0.033,0.7040000000000001,0.7370000000000001,0.0,0.04477611940298507,0.9552238805970149,0.08955223880597014,0.4136240734492841,0.17108487413677878,0.046875,0.013452,0.1428571224489825
POSCAR_Al3Fe2_2_st975,42,13,down,Fe,Al,0.0,0.0,0.7030000000000001,0.0,0.034,0.034,0.7030000000000001,0.7370000000000001,0.0,0.04613297150610583,0.9538670284938942,0.09226594301221167,0.4195460425084363,0.17601888178449063,0.04836415362731152,0.011040,0.1428571224489825
POSCAR_Al3Fe2_2_st975,42,13,up,Fe,Al,0.0,0.0,0.7020000000000001,0.0,0.033,0.033,0.7020000000000001,0.7350000000000001,0.0,0.044897959183673466,0.9551020408163265,0.08979591836734693,0.4141600291907207,0.17152852977925864,0.04700854700854701,0.011040,0.1428571224489825
POSCAR_Al3Fe2_2_x025,245,10,down,Fe,Al,0.106,0.067,0.331,0.039,0.058,0.058,0.331,0.495,0.21414141414141413,0.11717171717171718,0.6686868686868688,0.23434343434343435,0.5598256466230142,0.3134047546168759,0.17522658610271905,0.008255,0.1428571224489825
POSCAR_Al3Fe2_2_x025,245,10,up,Fe,Al,0.106,0.067,0.333,0.039,0.058,0.058,0.333,0.497,0.21327967806841044,0.11670020120724346,0.6700201207243461,0.23340040241448692,0.559254800252739,0.312765931605731,0.17417417417417416,0.008255,0.1428571224489825
POSCAR_Al3Fe2_2_x050,12,10,down,Fe,Al,0.107,0.046,0.196,0.061,0.083,0.083,0.196,0.386,0.2772020725388601,0.2150259067357513,0.5077720207253886,0.4300518134715026,0.6608604668809336,0.4367365566860856,0.42346938775510207,0.007952,0.1428571224489825
POSCAR_Al3Fe2_2_x050,12,10,up,Fe,Al,0.107,0.046,0.195,0.061,0.082,0.082,0.195,0.384,0.2786458333333333,0.21354166666666666,0.5078125,0.4270833333333333,0.6586019362381701,0.43375651041666663,0.4205128205128205,0.007952,0.1428571224489825
POSCAR_Al3Fe2_2_x950,315,10,down,Fe,Al,0.049,0.04,0.506,0.009000000000000001,0.064,0.064,0.506,0.619,0.0791599353796446,0.10339256865912763,0.8174474959612278,0.20678513731825526,0.5814395801849173,0.3380719854056128,0.12648221343873517,0.009013,0.1428571224489825
POSCAR_Al3Fe2_2_x950,315,10,up,Fe,Al,0.048999999999999995,0.039999999999999994,0.506,0.009000000000000001,0.064,0.064,0.506,0.619,0.07915993537964458,0.10339256865912763,0.8174474959612278,0.20678513731825526,0.5814395801849173,0.3380719854056128,0.12648221343873517,0.009013,0.1428571224489825
POSCAR_Al3Fe2_2_x975,255,10,down,Fe,Al,0.041,0.027,0.5830000000000001,0.014,0.044,0.044,0.5830000000000001,0.668,0.061377245508982034,0.06586826347305388,0.8727544910179641,0.13173652694610777,0.47952819629991433,0.22994729104664918,0.07547169811320753,0.008457,0.1428571224489825
POSCAR_Al3Fe2_2_x975,255,10,up,Fe,Al,0.041,0.027,0.5880000000000001,0.014,0.043,0.043,0.5880000000000001,0.672,0.06101190476190476,0.06398809523809523,0.8750000000000001,0.12797619047619047,0.4732423621500228,0.22395833333333334,0.07312925170068026,0.008457,0.1428571224489825
POSCAR_Al3Fe2_2_y025,267,13,down,Fe,Al,0.045,0.014,0.49000000000000005,0.031,0.059,0.059,0.49000000000000005,0.5940000000000001,0.07575757575757575,0.0993265993265993,0.8249158249158248,0.1986531986531986,0.5724895933362816,0.3277443344783411,0.12040816326530611,0.011615,0.1428571224489825
POSCAR_Al3Fe2_2_y025,267,13,up,Fe,Al,0.045,0.014,0.49100000000000005,0.031,0.057999999999999996,0.057999999999999996,0.49100000000000005,0.5940000000000001,0.07575757575757575,0.09764309764309763,0.8265993265993266,0.19528619528619526,0.5681961589411065,0.32284687503542714,0.1181262729124236,0.011615,0.1428571224489825
POSCAR_Al3Fe2_2_y050,187,13,down,Fe,Al,0.066,0.033,0.47400000000000003,0.033,0.05399999999999999,0.05399999999999999,0.47400000000000003,0.5940000000000001,0.1111111111111111,0.09090909090909088,0.7979797979797979,0.18181818181818177,0.538678449534278,0.2901744719926537,0.11392405063291138,0.010364,0.1428571224489825
POSCAR_Al3Fe2_2_y050,187,13,up,Fe,Al,0.066,0.033,0.47500000000000003,0.033,0.05299999999999999,0.05299999999999999,0.47500000000000003,0.5940000000000001,0.1111111111111111,0.0892255892255892,0.7996632996632996,0.1784511784511784,0.5342300219738191,0.28540171637814726,0.11157894736842103,0.010364,0.1428571224489825
POSCAR_Al3Fe2_2_y975,28,13,down,Fe,Al,0.076,0.053,0.41000000000000003,0.023,0.062000000000000006,0.062000000000000006,0.41000000000000003,0.548,0.1386861313868613,0.11313868613138686,0.7481751824817519,0.22627737226277372,0.5818850647407819,0.33859022856838406,0.15121951219512195,0.010483,0.1428571224489825
POSCAR_Al3Fe2_2_y975,28,13,up,Fe,Al,0.076,0.053,0.41200000000000003,0.023,0.061000000000000006,0.061000000000000006,0.41200000000000003,0.549,0.1384335154826958,0.11111111111111112,0.7504553734061931,0.22222222222222224,0.5775255158985303,0.3335357215138636,0.14805825242718446,0.010483,0.1428571224489825
POSCAR_Al3Fe2_2_z025,255,10,down,Fe,Al,0.051000000000000004,0.031,0.5460000000000002,0.02,0.045,0.045,0.5460000000000002,0.6420000000000001,0.0794392523364486,0.07009345794392521,0.8504672897196263,0.14018691588785043,0.48831216738740674,0.23844877281858673,0.08241758241758239,0.007795,0.1428571224489825
POSCAR_Al3Fe2_2_z025,255,10,up,Fe,Al,0.052000000000000005,0.032,0.5489999999999999,0.02,0.044,0.044,0.5489999999999999,0.6449999999999999,0.0806201550387597,0.06821705426356589,0.8511627906976744,0.13643410852713178,0.48192870128329746,0.23225527312060573,0.0801457194899818,0.007795,0.1428571224489825
POSCAR_Al3Fe2_2_z050,120,14,down,Fe,Al,0.076,0.062,0.38200000000000006,0.014,0.054,0.054,0.38200000000000006,0.512,0.1484375,0.10546875,0.7460937500000001,0.2109375,0.5610332439180855,0.31475830078125006,0.1413612565445026,0.013742,0.1428571224489825
POSCAR_Al3Fe2_2_z050,120,14,up,Fe,Al,0.076,0.061,0.38100000000000006,0.015,0.055999999999999994,0.055999999999999994,0.38100000000000006,0.5130000000000001,0.1481481481481481,0.10916179337231965,0.7426900584795321,0.2183235867446393,0.5694677469476869,0.32429351481367474,0.1469816272965879,0.013742,0.1428571224489825
POSCAR_Al3Fe2_2_z950,11,10,down,Fe,Al,0.019,0.009000000000000001,0.45699999999999996,0.01,0.076,0.076,0.45699999999999996,0.5519999999999999,0.034420289855072464,0.13768115942028986,0.8278985507246377,0.2753623188405797,0.6752363507577055,0.45594412938458306,0.1663019693654267,0.00858,0.1428571224489825
POSCAR_Al3Fe2_2_z950,11,10,up,Fe,Al,0.019,0.009000000000000001,0.458,0.01,0.077,0.077,0.458,0.554,0.03429602888086642,0.13898916967509023,0.8267148014440433,0.27797833935018046,0.6779510419220983,0.45961761524325867,0.16812227074235808,0.00858,0.1428571224489825
POSCAR_Al3Fe2_2_z975,255,10,down,Fe,Al,0.071,0.047,0.47000000000000003,0.024,0.048,0.048,0.47000000000000003,0.589,0.12054329371816638,0.08149405772495756,0.7979626485568762,0.16298811544991512,0.5100165257865831,0.26011685657541633,0.10212765957446808,0.008667,0.1428571224489825
POSCAR_Al3Fe2_2_z975,255,10,up,Fe,Al,0.071,0.047999999999999994,0.47400000000000003,0.023,0.047,0.047,0.47400000000000003,0.5920000000000001,0.1199324324324324,0.07939189189189189,0.8006756756756757,0.15878378378378377,0.5042505594789587,0.2542686267348429,0.09915611814345991,0.008667,0.1428571224489825
POSCAR_Al5Mn2_1,241,20,down,Mn,Al,0.0,0.0,0.18200000000000002,0.0,0.11800000000000001,0.11800000000000001,0.18200000000000002,0.30000000000000004,0.0,0.3933333333333333,0.6066666666666667,0.7866666666666666,0.9769794720918596,0.9544888888888888,0.6483516483516483,0.015454,0.1666666388888935
POSCAR_Al5Mn2_1,241,20,up,Mn,Al,0.0,0.0,0.18000000000000002,0.0,0.11900000000000001,0.11900000000000001,0.18000000000000002,0.29900000000000004,0.0,0.39799331103678925,0.6020066889632106,0.7959866220735785,0.9789681004134154,0.9583785416270509,0.6611111111111111,0.015454,0.1666666388888935
POSCAR_Al5Mn2_1_st025,241,20,down,Mn,Al,0.0,0.0,0.168,0.0,0.114,0.114,0.168,0.28200000000000003,0.0,0.40425531914893614,0.5957446808510638,0.8085106382978723,0.9814946889081528,0.9633318243549116,0.6785714285714286,0.013926,0.1666666388888935
POSCAR_Al5Mn2_1_st025,241,20,up,Mn,Al,0.0,0.0,0.165,0.0,0.115,0.115,0.165,0.28,0.0,0.4107142857142857,0.5892857142857143,0.8214285714285714,0.9839269509968508,0.9681122448979592,0.696969696969697,0.013926,0.1666666388888935
POSCAR_Al5Mn2_1_st050,241,20,down,Mn,Al,0.0,0.0,0.154,0.0,0.113,0.113,0.154,0.267,0.0,0.4232209737827715,0.5767790262172284,0.846441947565543,0.9881396280549305,0.9764199245325365,0.7337662337662338,0.015113,0.1666666388888935
POSCAR_Al5Mn2_1_st050,241,20,up,Mn,Al,0.0,0.0,0.152,0.0,0.112,0.112,0.152,0.264,0.0,0.42424242424242425,0.5757575757575757,0.8484848484848485,0.9884549351697024,0.9770431588613406,0.736842105263158,0.015113,0.1666666388888935
POSCAR_Al5Mn2_1_st975,241,20,down,Mn,Al,0.0,0.0,0.201,0.0,0.11900000000000001,0.11900000000000001,0.201,0.32,0.0,0.371875,0.628125,0.74375,0.9666105407556862,0.9343359375000001,0.5920398009950248,0.015802,0.1666666388888935
POSCAR_Al5Mn2_1_st975,241,20,up,Mn,Al,0.001,0.0,0.199,0.001,0.121,0.121,0.199,0.321,0.003115264797507788,0.37694704049844235,0.6199376947040499,0.7538940809968847,0.9668167961141728,0.934734717248474,0.6080402010050251,0.015802,0.1666666388888935
POSCAR_Al5Mn2_1_x025,241,20,down,Mn,Al,0.0,0.0,0.17800000000000002,0.0,0.115,0.115,0.17800000000000002,0.29300000000000004,0.0,0.39249146757679176,0.6075085324232081,0.7849829351535835,0.9766102916848828,0.9537676618248317,0.646067415730337,0.015286,0.1666666388888935
POSCAR_Al5Mn2_1_x025,241,20,up,Mn,Al,0.0,0.0,0.17700000000000002,0.0,0.114,0.114,0.17700000000000002,0.29100000000000004,0.0,0.39175257731958757,0.6082474226804123,0.7835051546391751,0.9762837609692134,0.9531299819321923,0.6440677966101694,0.015286,0.1666666388888935
POSCAR_Al5Mn2_1_x050,241,20,down,Mn,Al,0.0,0.0,0.17600000000000002,0.0,0.112,0.112,0.17600000000000002,0.28800000000000003,0.0,0.38888888888888884,0.611111111111111,0.7777777777777777,0.974996043043569,0.9506172839506171,0.6363636363636364,0.015588,0.1666666388888935
POSCAR_Al5Mn2_1_x050,241,20,up,Mn,Al,0.0,0.0,0.17500000000000002,0.0,0.112,0.112,0.17500000000000002,0.28700000000000003,0.0,0.39024390243902435,0.6097560975609756,0.7804878048780487,0.975609756097561,0.9518143961927423,0.6399999999999999,0.015588,0.1666666388888935
POSCAR_Al5Mn2_1_x950,241,20,down,Mn,Al,0.0,0.0,0.19500000000000003,0.0,0.121,0.121,0.19500000000000003,0.31600000000000006,0.0,0.3829113924050632,0.6170886075949367,0.7658227848101264,0.9721939270978376,0.9451610318859155,0.6205128205128204,0.014834,0.1666666388888935
POSCAR_Al5Mn2_1_x950,241,20,up,Mn,Al,0.0,0.0,0.19200000000000003,0.0,0.123,0.123,0.19200000000000003,0.31500000000000006,0.0,0.3904761904761904,0.6095238095238095,0.7809523809523808,0.9757141695135768,0.9520181405895689,0.6406249999999999,0.014834,0.1666666388888935
POSCAR_Al5Mn2_1_x975,208,20,down,Mn,Al,0.0,0.0,0.17600000000000002,0.0,0.119,0.119,0.17600000000000002,0.29500000000000004,0.0,0.4033898305084745,0.5966101694915255,0.806779661016949,0.9811553906508769,0.9626659006032747,0.6761363636363635,0.014906,0.1666666388888935
POSCAR_Al5Mn2_1_x975,208,20,up,Mn,Al,0.0,0.0,0.17500000000000002,0.0,0.116,0.116,0.17500000000000002,0.29100000000000004,0.0,0.3986254295532646,0.6013745704467354,0.7972508591065292,0.9792307112560142,0.9588927858669595,0.6628571428571428,0.014906,0.1666666388888935
POSCAR_Al5Mn2_1_y025,241,20,down,Mn,Al,0.001,0.0,0.18100000000000002,0.001,0.11499999999999999,0.11499999999999999,0.18100000000000002,0.29700000000000004,0.0033670033670033664,0.3872053872053871,0.6094276094276094,0.7744107744107742,0.9715423891566872,0.9438946139282838,0.6353591160220993,0.015101,0.1666666388888935
POSCAR_Al5Mn2_1_y025,241,20,up,Mn,Al,0.0,0.0,0.17900000000000002,0.0,0.11499999999999999,0.11499999999999999,0.17900000000000002,0.29400000000000004,0.0,0.39115646258503395,0.608843537414966,0.7823129251700679,0.9760186153204187,0.9526123374519875,0.6424581005586592,0.015101,0.1666666388888935
POSCAR_Al5Mn2_1_y050,241,20,down,Mn,Al,0.006,0.002,0.17400000000000002,0.004,0.112,0.112,0.17400000000000002,0.29200000000000004,0.02054794520547945,0.3835616438356164,0.595890410958904,0.7671232876712328,0.9561604584446656,0.914242822293113,0.6436781609195402,0.015316,0.1666666388888935
POSCAR_Al5Mn2_1_y050,241,20,up,Mn,Al,0.006,0.002,0.175,0.004,0.11199999999999999,0.11199999999999999,0.175,0.293,0.020477815699658706,0.3822525597269624,0.5972696245733788,0.7645051194539249,0.9556313993174061,0.9132313713613437,0.64,0.015316,0.1666666388888935
POSCAR_Al5Mn2_1_y950,212,18,down,Mn,Al,0.047,0.006,0.14,0.041,0.11599999999999999,0.11599999999999999,0.14,0.303,0.15511551155115513,0.3828382838283828,0.4620462046204621,0.7656765676567656,0.8411634229478016,0.707555904105262,0.8285714285714284,0.014216,0.1666666388888935
POSCAR_Al5Mn2_1_y950,212,18,up,Mn,Al,0.045,0.005,0.139,0.04,0.11699999999999999,0.11699999999999999,0.139,0.301,0.14950166112956811,0.38870431893687707,0.4617940199335549,0.7774086378737541,0.8473519457873336,0.7180053200295804,0.8417266187050358,0.014216,0.1666666388888935
POSCAR_Al5Mn2_1_y975,212,18,down,Mn,Al,0.049,0.006,0.114,0.043,0.11199999999999999,0.11199999999999999,0.114,0.27499999999999997,0.17818181818181822,0.4072727272727273,0.4145454545454546,0.8145454545454546,0.8217860009789403,0.6753322314049588,0.982456140350877,0.01486,0.1666666388888935
POSCAR_Al5Mn2_1_y975,212,18,up,Mn,Al,0.049,0.006,0.117,0.043,0.11299999999999999,0.11299999999999999,0.117,0.27899999999999997,0.1756272401433692,0.4050179211469534,0.4193548387096775,0.8100358422939068,0.8242480815800775,0.6793848999884381,0.9658119658119657,0.01486,0.1666666388888935
POSCAR_Al5Mn2_1_z025,1,21,down,Mn,Al,0.002,0.0,0.112,0.002,0.108,0.108,0.112,0.222,0.009009009009009009,0.48648648648648646,0.5045045045045045,0.9729729729729729,0.9908271772877492,0.9817384952520086,0.9642857142857143,0.01486,0.1666666388888935
POSCAR_Al5Mn2_1_z025,1,21,up,Mn,Al,0.0,0.0,0.113,0.0,0.108,0.108,0.113,0.221,0.0,0.48868778280542985,0.5113122171945701,0.9773755656108597,0.9997440347251747,0.9994881349685714,0.9557522123893805,0.01486,0.1666666388888935
POSCAR_Al5Mn2_1_z050,1,21,down,Mn,Al,0.005,0.0,0.111,0.005,0.109,0.109,0.111,0.225,0.022222222222222223,0.48444444444444446,0.49333333333333335,0.9688888888888889,0.977737372902545,0.9559703703703705,0.9819819819819819,0.014306,0.1666666388888935
POSCAR_Al5Mn2_1_z050,1,21,up,Mn,Al,0.004,0.0,0.112,0.004,0.108,0.108,0.112,0.224,0.017857142857142856,0.48214285714285715,0.5,0.9642857142857143,0.9819805060619657,0.9642857142857143,0.9642857142857143,0.014306,0.1666666388888935
POSCAR_Al5Mn2_1_z975,241,20,down,Mn,Al,0.008,0.002,0.187,0.006,0.116,0.116,0.187,0.311,0.02572347266881029,0.37299035369774924,0.6012861736334405,0.7459807073954985,0.9471513977756739,0.8970957703084129,0.6203208556149733,0.015625,0.1666666388888935
POSCAR_Al5Mn2_1_z975,241,20,up,Mn,Al,0.009000000000000001,0.002,0.186,0.007,0.116,0.116,0.186,0.311,0.028938906752411578,0.37299035369774924,0.5980707395498392,0.7459807073954985,0.9446155126419828,0.892298466723876,0.6236559139784946,0.015625,0.1666666388888935
POSCAR_As1V2_1,430,16,down,V,As,0.037,0.013,0.538,0.024,0.065,0.065,0.538,0.64,0.057812499999999996,0.1015625,0.8406250000000001,0.203125,0.5843833555552382,0.34150390625000004,0.120817843866171,0.010596,0.7499998125000469
POSCAR_As1V2_1,430,16,up,V,As,0.037,0.013,0.537,0.024,0.067,0.067,0.537,0.641,0.05772230889235569,0.1045241809672387,0.8377535101404057,0.2090483619344774,0.5918293656109173,0.3502619979994208,0.12476722532588454,0.010596,0.7499998125000469
POSCAR_As1V2_1_st050,546,16,down,V,As,0.012,0.006,0.628,0.006,0.039,0.039,0.628,0.679,0.017673048600883652,0.05743740795287187,0.9248895434462444,0.11487481590574374,0.46096966502479253,0.2124930320730694,0.06210191082802548,0.011958,0.7499998125000469
POSCAR_As1V2_1_st050,546,16,up,V,As,0.012,0.006,0.629,0.006,0.039,0.039,0.629,0.68,0.01764705882352941,0.057352941176470586,0.9249999999999999,0.11470588235294117,0.4606580970230971,0.21220588235294116,0.06200317965023847,0.011958,0.7499998125000469
POSCAR_As1V2_1_x025,430,16,down,V,As,0.032,0.011,0.5349999999999999,0.021,0.067,0.067,0.5349999999999999,0.6339999999999999,0.05047318611987383,0.10567823343848583,0.8438485804416404,0.21135646687697165,0.5972484483718532,0.3567057090825862,0.12523364485981311,0.006343,0.7499998125000469
POSCAR_As1V2_1_x025,430,16,up,V,As,0.032,0.011,0.534,0.021,0.067,0.067,0.534,0.633,0.05055292259083728,0.10584518167456557,0.8436018957345972,0.21169036334913113,0.5976326494261717,0.3571647836601454,0.1254681647940075,0.006343,0.7499998125000469
POSCAR_As1V2_1_x050,407,16,down,V,As,0.026,0.009999999999999998,0.644,0.016,0.068,0.068,0.644,0.738,0.03523035230352303,0.0921409214092141,0.872628726287263,0.1842818428184282,0.5671148556977054,0.32161925955302917,0.10559006211180125,0.005809,0.7499998125000469
POSCAR_As1V2_1_x050,407,16,up,V,As,0.026,0.01,0.643,0.016,0.068,0.068,0.643,0.737,0.035278154681139755,0.09226594301221168,0.8724559023066486,0.18453188602442336,0.5674432713950989,0.32199186625157183,0.1057542768273717,0.005809,0.7499998125000469
POSCAR_As1V2_1_x950,430,16,down,V,As,0.047,0.019000000000000003,0.55,0.028,0.06,0.06,0.55,0.657,0.0715372907153729,0.091324200913242,0.8371385083713851,0.182648401826484,0.5529954984652953,0.3058040213228804,0.10909090909090907,0.005735,0.7499998125000469
POSCAR_As1V2_1_x950,430,16,up,V,As,0.047,0.019000000000000003,0.549,0.028,0.06,0.06,0.549,0.656,0.07164634146341463,0.09146341463414634,0.836890243902439,0.18292682926829268,0.5533347608141771,0.3061793575252826,0.10928961748633878,0.005735,0.7499998125000469
POSCAR_As1V2_1_x975,430,16,down,V,As,0.041999999999999996,0.016,0.5429999999999999,0.026,0.064,0.064,0.5429999999999999,0.6489999999999999,0.06471494607087827,0.09861325115562405,0.8366718027734977,0.1972265023112481,0.5744803795491424,0.33002770648692675,0.11786372007366484,0.006191,0.7499998125000469
