#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS:  80  24
# Band-Index:    1
   1.03966    -43.573962  0.000  0.840  0.058  0.096  0.000  0.000  0.000  0.000  0.000  0.994
   1.00717    -43.574176  0.000  0.828  0.068  0.098  0.000  0.000  0.000  0.000  0.000  0.994
   0.97468    -43.574412  0.000  0.814  0.079  0.101  0.000  0.000  0.000  0.000  0.000  0.994
   0.94219    -43.574657  0.000  0.797  0.094  0.103  0.000  0.000  0.000  0.000  0.000  0.994
   0.90970    -43.574911  0.000  0.775  0.113  0.106  0.000  0.000  0.000  0.000  0.000  0.994
   0.87721    -43.575171  0.000  0.748  0.136  0.110  0.000  0.000  0.000  0.000  0.000  0.994
   0.84472    -43.575438  0.000  0.717  0.164  0.113  0.000  0.000  0.000  0.000  0.000  0.994
   0.81223    -43.575697  0.000  0.679  0.198  0.116  0.000  0.000  0.000  0.000  0.000  0.994
   0.77974    -43.575941  0.000  0.636  0.238  0.120  0.000  0.000  0.000  0.000  0.000  0.994
   0.74725    -43.576159  0.000  0.589  0.283  0.122  0.000  0.000  0.000  0.000  0.000  0.994
   0.71477    -43.576374  0.000  0.539  0.331  0.124  0.000  0.000  0.000  0.000  0.000  0.994
   0.68228    -43.576543  0.000  0.487  0.381  0.126  0.000  0.000  0.000  0.000  0.000  0.994
   0.64979    -43.576690  0.000  0.438  0.429  0.126  0.000  0.000  0.000  0.000  0.000  0.994
   0.61730    -43.576815  0.000  0.392  0.475  0.126  0.000  0.000  0.000  0.000  0.000  0.994
   0.58481    -43.576915  0.000  0.350  0.518  0.126  0.000  0.000  0.000  0.000  0.000  0.994
   0.55232    -43.576998  0.000  0.312  0.557  0.125  0.000  0.000  0.000  0.000  0.000  0.994
   0.51983    -43.577073  0.000  0.280  0.590  0.124  0.000  0.000  0.000  0.000  0.000  0.994
   0.48734    -43.577129  0.000  0.253  0.619  0.122  0.000  0.000  0.000  0.000  0.000  0.994
   0.45485    -43.577175  0.000  0.230  0.643  0.121  0.000  0.000  0.000  0.000  0.000  0.994
   0.42236    -43.577218  0.000  0.210  0.664  0.120  0.000  0.000  0.000  0.000  0.000  0.994
   0.38987    -43.577242  0.000  0.193  0.682  0.118  0.000  0.000  0.000  0.000  0.000  0.994
   0.35738    -43.577256  0.000  0.179  0.697  0.117  0.000  0.000  0.000  0.000  0.000  0.994
   0.32489    -43.577279  0.000  0.168  0.710  0.116  0.000  0.000  0.000  0.000  0.000  0.994
   0.29240    -43.577290  0.000  0.158  0.721  0.115  0.000  0.000  0.000  0.000  0.000  0.994
   0.25991    -43.577311  0.000  0.150  0.730  0.114  0.000  0.000  0.000  0.000  0.000  0.994
   0.22743    -43.577326  0.000  0.142  0.738  0.113  0.000  0.000  0.000  0.000  0.000  0.994
   0.19494    -43.577333  0.000  0.137  0.745  0.113  0.000  0.000  0.000  0.000  0.000  0.994
   0.16245    -43.577336  0.000  0.132  0.750  0.112  0.000  0.000  0.000  0.000  0.000  0.994
   0.12996    -43.577337  0.000  0.129  0.753  0.112  0.000  0.000  0.000  0.000  0.000  0.994
   0.09747    -43.577337  0.000  0.126  0.756  0.111  0.000  0.000  0.000  0.000  0.000  0.994
   0.06498    -43.577329  0.000  0.124  0.758  0.111  0.000  0.000  0.000  0.000  0.000  0.994
   0.03249    -43.577329  0.000  0.123  0.760  0.111  0.000  0.000  0.000  0.000  0.000  0.994
   0.00000    -43.577321  0.000  0.123  0.760  0.111  0.000  0.000  0.000  0.000  0.000  0.994
 
# Band-Index:    3
   0.00000    -43.162380  0.000  0.060  0.066  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   0.03249    -43.162376  0.000  0.060  0.066  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   0.06498    -43.162369  0.000  0.060  0.066  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   0.09747    -43.162360  0.000  0.060  0.066  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   0.12996    -43.162347  0.000  0.060  0.066  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   0.16245    -43.162332  0.000  0.060  0.066  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   0.19494    -43.162312  0.000  0.060  0.066  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   0.22743    -43.162288  0.000  0.060  0.066  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   0.25991    -43.162259  0.000  0.060  0.066  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   0.29240    -43.162227  0.000  0.060  0.066  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   0.32489    -43.162198  0.000  0.060  0.066  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   0.35738    -43.162165  0.000  0.060  0.066  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   0.38987    -43.162132  0.000  0.060  0.066  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   0.42236    -43.162104  0.000  0.060  0.066  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   0.45485    -43.162071  0.000  0.061  0.066  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   0.48734    -43.162034  0.000  0.061  0.066  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   0.51983    -43.161995  0.000  0.061  0.066  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   0.55232    -43.161956  0.000  0.061  0.066  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   0.58481    -43.161922  0.000  0.061  0.066  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   0.61730    -43.161885  0.000  0.061  0.066  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   0.64979    -43.161857  0.000  0.061  0.066  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   0.68228    -43.161832  0.000  0.061  0.066  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   0.71477    -43.161801  0.000  0.061  0.066  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   0.74725    -43.161768  0.000  0.061  0.065  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   0.77974    -43.161740  0.000  0.061  0.065  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   0.81223    -43.161716  0.000  0.061  0.065  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   0.84472    -43.161693  0.000  0.061  0.065  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   0.87721    -43.161671  0.000  0.061  0.065  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   0.90970    -43.161653  0.000  0.061  0.065  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   0.94219    -43.161633  0.000  0.061  0.065  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   0.97468    -43.161618  0.000  0.061  0.065  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   1.00717    -43.161602  0.000  0.061  0.065  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   1.03966    -43.161590  0.000  0.061  0.065  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   1.07215    -43.161575  0.000  0.062  0.065  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   1.10464    -43.161563  0.000  0.062  0.065  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   1.13713    -43.161555  0.000  0.062  0.065  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   1.16962    -43.161553  0.000  0.062  0.065  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   1.20211    -43.161550  0.000  0.062  0.065  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   1.23459    -43.161549  0.000  0.062  0.065  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   1.26708    -43.161543  0.000  0.062  0.065  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   1.26708    -43.161543  0.000  0.062  0.065  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   1.29957    -43.161559  0.000  0.062  0.065  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   1.33206    -43.161593  0.000  0.062  0.065  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   1.36455    -43.161649  0.000  0.062  0.065  0.869  0.000  0.000  0.000  0.000  0.000  0.995
   1.39703    -43.161727  0.000  0.062  0.065  0.868  0.000  0.000  0.000  0.000  0.000  0.995
   1.42952    -43.161831  0.000  0.062  0.065  0.868  0.000  0.000  0.000  0.000  0.000  0.995
   1.46201    -43.161955  0.000  0.062  0.065  0.868  0.000  0.000  0.000  0.000  0.000  0.995
   1.49450    -43.162104  0.000  0.062  0.065  0.868  0.000  0.000  0.000  0.000  0.000  0.995
   1.52698    -43.162267  0.000  0.062  0.065  0.868  0.000  0.000  0.000  0.000  0.000  0.995
   1.55947    -43.162452  0.000  0.062  0.066  0.868  0.000  0.000  0.000  0.000  0.000  0.995
   1.59196    -43.162649  0.000  0.062  0.066  0.867  0.000  0.000  0.000  0.000  0.000  0.995
   1.62445    -43.162863  0.000  0.062  0.066  0.867  0.000  0.000  0.000  0.000  0.000  0.995
   1.65693    -43.163093  0.000  0.062  0.066  0.867  0.000  0.000  0.000  0.000  0.000  0.995
   1.68942    -43.163340  0.000  0.062  0.066  0.867  0.000  0.000  0.000  0.000  0.000  0.995
   1.72191    -43.163598  0.000  0.062  0.066  0.866  0.000  0.000  0.000  0.000  0.000  0.995
   1.75440    -43.163865  0.000  0.062  0.067  0.866  0.000  0.000  0.000  0.000  0.000  0.995
   1.78688    -43.164139  0.000  0.063  0.067  0.866  0.000  0.000  0.000  0.000  0.000  0.995
   1.81937    -43.164431  0.000  0.063  0.067  0.865  0.000  0.000  0.000  0.000  0.000  0.995
   1.85186    -43.164723  0.000  0.063  0.067  0.865  0.000  0.000  0.000  0.000  0.000  0.995
   1.88435    -43.165008  0.000  0.063  0.067  0.865  0.000  0.000  0.000  0.000  0.000  0.995
   1.91683    -43.165298  0.000  0.063  0.067  0.865  0.000  0.000  0.000  0.000  0.000  0.995
   1.94932    -43.165599  0.000  0.063  0.068  0.864  0.000  0.000  0.000  0.000  0.000  0.995
   1.98181    -43.165892  0.000  0.063  0.068  0.864  0.000  0.000  0.000  0.000  0.000  0.995
   2.01429    -43.166188  0.000  0.063  0.068  0.864  0.000  0.000  0.000  0.000  0.000  0.995
