#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS:  80  24
# Band-Index:    1
   1.15829    -44.490414  0.000  0.289  0.000  0.705  0.000  0.000  0.000  0.000  0.000  0.994
   1.13255    -44.490397  0.000  0.260  0.000  0.734  0.000  0.000  0.000  0.000  0.000  0.994
   1.10681    -44.490384  0.000  0.239  0.000  0.755  0.000  0.000  0.000  0.000  0.000  0.994
   1.08107    -44.490373  0.000  0.225  0.000  0.769  0.000  0.000  0.000  0.000  0.000  0.994
   1.05534    -44.490369  0.000  0.215  0.000  0.779  0.000  0.000  0.000  0.000  0.000  0.994
   1.02960    -44.490377  0.000  0.208  0.000  0.787  0.000  0.000  0.000  0.000  0.000  0.994
   1.00386    -44.490377  0.000  0.210  0.000  0.784  0.000  0.000  0.000  0.000  0.000  0.994
   1.00386    -44.490377  0.000  0.210  0.000  0.784  0.000  0.000  0.000  0.000  0.000  0.994
   0.97812    -44.490377  0.000  0.207  0.000  0.787  0.000  0.000  0.000  0.000  0.000  0.994
   0.95238    -44.490370  0.000  0.214  0.000  0.780  0.000  0.000  0.000  0.000  0.000  0.994
   0.92664    -44.490374  0.000  0.224  0.000  0.770  0.000  0.000  0.000  0.000  0.000  0.994
   0.90090    -44.490385  0.000  0.239  0.000  0.755  0.000  0.000  0.000  0.000  0.000  0.994
   0.87516    -44.490398  0.000  0.259  0.000  0.735  0.000  0.000  0.000  0.000  0.000  0.994
   0.84942    -44.490414  0.000  0.288  0.000  0.706  0.000  0.000  0.000  0.000  0.000  0.994
   0.82368    -44.490432  0.000  0.320  0.000  0.674  0.000  0.000  0.000  0.000  0.000  0.994
   0.79794    -44.490457  0.000  0.372  0.000  0.622  0.000  0.000  0.000  0.000  0.000  0.994
   0.77220    -44.490490  0.000  0.426  0.000  0.568  0.000  0.000  0.000  0.000  0.000  0.994
   0.74646    -44.490525  0.000  0.488  0.000  0.506  0.000  0.000  0.000  0.000  0.000  0.994
   0.72072    -44.490565  0.000  0.563  0.000  0.431  0.000  0.000  0.000  0.000  0.000  0.994
   0.69498    -44.490608  0.000  0.618  0.000  0.376  0.000  0.000  0.000  0.000  0.000  0.994
   0.66924    -44.490659  0.000  0.681  0.000  0.313  0.000  0.000  0.000  0.000  0.000  0.994
   0.64350    -44.490714  0.000  0.739  0.000  0.255  0.000  0.000  0.000  0.000  0.000  0.994
   0.61776    -44.490777  0.000  0.784  0.000  0.210  0.000  0.000  0.000  0.000  0.000  0.994
   0.59202    -44.490842  0.000  0.820  0.000  0.174  0.000  0.000  0.000  0.000  0.000  0.994
   0.56628    -44.490917  0.000  0.854  0.000  0.140  0.000  0.000  0.000  0.000  0.000  0.994
   0.54054    -44.491001  0.000  0.882  0.000  0.112  0.000  0.000  0.000  0.000  0.000  0.994
   0.51480    -44.491080  0.000  0.903  0.000  0.091  0.000  0.000  0.000  0.000  0.000  0.994
   0.48906    -44.491162  0.000  0.919  0.000  0.075  0.000  0.000  0.000  0.000  0.000  0.994
   0.46332    -44.491246  0.000  0.931  0.000  0.063  0.000  0.000  0.000  0.000  0.000  0.994
   0.43758    -44.491329  0.000  0.940  0.000  0.054  0.000  0.000  0.000  0.000  0.000  0.994
   0.41184    -44.491408  0.000  0.947  0.000  0.046  0.000  0.000  0.000  0.000  0.000  0.994
   0.38610    -44.491481  0.000  0.953  0.000  0.041  0.000  0.000  0.000  0.000  0.000  0.994
   0.36036    -44.491566  0.000  0.958  0.000  0.036  0.000  0.000  0.000  0.000  0.000  0.994
   0.33462    -44.491642  0.000  0.962  0.000  0.032  0.000  0.000  0.000  0.000  0.000  0.994
   0.30888    -44.491719  0.000  0.965  0.000  0.029  0.000  0.000  0.000  0.000  0.000  0.994
   0.28314    -44.491781  0.000  0.967  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.994
   0.25740    -44.491845  0.000  0.970  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.994
   0.23166    -44.491903  0.000  0.971  0.000  0.023  0.000  0.000  0.000  0.000  0.000  0.994
   0.20592    -44.491956  0.000  0.973  0.000  0.021  0.000  0.000  0.000  0.000  0.000  0.994
   0.18018    -44.492005  0.000  0.974  0.000  0.020  0.000  0.000  0.000  0.000  0.000  0.994
   0.15444    -44.492053  0.000  0.975  0.000  0.019  0.000  0.000  0.000  0.000  0.000  0.994
   0.12870    -44.492091  0.000  0.976  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.994
   0.10296    -44.492118  0.000  0.977  0.000  0.017  0.000  0.000  0.000  0.000  0.000  0.994
   0.07722    -44.492138  0.000  0.977  0.000  0.017  0.000  0.000  0.000  0.000  0.000  0.994
   0.05148    -44.492161  0.000  0.977  0.000  0.016  0.000  0.000  0.000  0.000  0.000  0.994
   0.02574    -44.492187  0.000  0.978  0.000  0.016  0.000  0.000  0.000  0.000  0.000  0.994
   0.00000    -44.492186  0.000  0.978  0.000  0.016  0.000  0.000  0.000  0.000  0.000  0.994
 
# Band-Index:    3
   0.00000    -44.490709  0.000  0.016  0.000  0.978  0.000  0.000  0.000  0.000  0.000  0.994
   0.02574    -44.490708  0.000  0.016  0.000  0.978  0.000  0.000  0.000  0.000  0.000  0.994
   0.05148    -44.490704  0.000  0.016  0.000  0.978  0.000  0.000  0.000  0.000  0.000  0.994
   0.07722    -44.490697  0.000  0.017  0.000  0.977  0.000  0.000  0.000  0.000  0.000  0.994
   0.10296    -44.490695  0.000  0.017  0.000  0.977  0.000  0.000  0.000  0.000  0.000  0.994
   0.12870    -44.490696  0.000  0.018  0.000  0.976  0.000  0.000  0.000  0.000  0.000  0.994
   0.15444    -44.490690  0.000  0.019  0.000  0.975  0.000  0.000  0.000  0.000  0.000  0.994
   0.18018    -44.490682  0.000  0.020  0.000  0.974  0.000  0.000  0.000  0.000  0.000  0.994
   0.20592    -44.490667  0.000  0.021  0.000  0.973  0.000  0.000  0.000  0.000  0.000  0.994
   0.23166    -44.490656  0.000  0.023  0.000  0.972  0.000  0.000  0.000  0.000  0.000  0.994
   0.25740    -44.490642  0.000  0.024  0.000  0.970  0.000  0.000  0.000  0.000  0.000  0.994
   0.28314    -44.490625  0.000  0.026  0.000  0.968  0.000  0.000  0.000  0.000  0.000  0.994
   0.30888    -44.490609  0.000  0.029  0.000  0.965  0.000  0.000  0.000  0.000  0.000  0.994
   0.33462    -44.490589  0.000  0.032  0.000  0.962  0.000  0.000  0.000  0.000  0.000  0.994
   0.36036    -44.490570  0.000  0.036  0.000  0.958  0.000  0.000  0.000  0.000  0.000  0.994
   0.38610    -44.490544  0.000  0.041  0.000  0.953  0.000  0.000  0.000  0.000  0.000  0.994
   0.41184    -44.490527  0.000  0.047  0.000  0.948  0.000  0.000  0.000  0.000  0.000  0.994
   0.43758    -44.490505  0.000  0.054  0.000  0.941  0.000  0.000  0.000  0.000  0.000  0.994
   0.46332    -44.490484  0.000  0.063  0.000  0.931  0.000  0.000  0.000  0.000  0.000  0.994
   0.48906    -44.490457  0.000  0.075  0.000  0.919  0.000  0.000  0.000  0.000  0.000  0.994
   0.51480    -44.490435  0.000  0.091  0.000  0.903  0.000  0.000  0.000  0.000  0.000  0.994
   0.54054    -44.490412  0.000  0.112  0.000  0.882  0.000  0.000  0.000  0.000  0.000  0.994
   0.56628    -44.490383  0.000  0.141  0.000  0.854  0.000  0.000  0.000  0.000  0.000  0.994
   0.59202    -44.490352  0.000  0.174  0.000  0.820  0.000  0.000  0.000  0.000  0.000  0.994
   0.61776    -44.490320  0.000  0.210  0.000  0.784  0.000  0.000  0.000  0.000  0.000  0.994
   0.64350    -44.490288  0.000  0.255  0.000  0.739  0.000  0.000  0.000  0.000  0.000  0.994
   0.66924    -44.490258  0.000  0.313  0.000  0.681  0.000  0.000  0.000  0.000  0.000  0.994
   0.69498    -44.490224  0.000  0.376  0.000  0.618  0.000  0.000  0.000  0.000  0.000  0.994
   0.72072    -44.490189  0.000  0.431  0.000  0.563  0.000  0.000  0.000  0.000  0.000  0.994
   0.74646    -44.490152  0.000  0.507  0.000  0.488  0.000  0.000  0.000  0.000  0.000  0.994
   0.77220    -44.490113  0.000  0.568  0.000  0.426  0.000  0.000  0.000  0.000  0.000  0.994
   0.79794    -44.490072  0.000  0.622  0.000  0.372  0.000  0.000  0.000  0.000  0.000  0.994
   0.82368    -44.490033  0.000  0.674  0.000  0.320  0.000  0.000  0.000  0.000  0.000  0.994
   0.84942    -44.490003  0.000  0.706  0.000  0.288  0.000  0.000  0.000  0.000  0.000  0.994
   0.87516    -44.489973  0.000  0.735  0.000  0.259  0.000  0.000  0.000  0.000  0.000  0.994
